Date,Site,Transect,Location,species
10.16.12,Waser Site,NE,1080,dalebrac
10.16.12,Waser Site,NE,1090,dirt
10.16.12,Waser Site,NE,1100,boertorr
10.16.12,Waser Site,NE,1100,boerinte
10.16.12,Waser Site,NE,1110,dalebrac
10.16.12,Waser Site,NE,1120,dirt
10.16.12,Waser Site,NE,1130,dalebrac
10.16.12,Waser Site,NE,1140,dirt
10.16.12,Waser Site,NE,1150,dirt
10.16.12,Waser Site,NE,1160,dirt
10.16.12,Waser Site,NE,1170,boertorr
10.16.12,Waser Site,NE,1180,dalebrac
10.16.12,Waser Site,NE,1180,boertorr
10.16.12,Waser Site,NE,1190,dirt
10.16.12,Waser Site,NE,1200,dirt
10.16.12,Waser Site,NE,1210,dirt
10.16.12,Waser Site,NE,1220,dirt
10.16.12,Waser Site,NE,1230,dirt
10.16.12,Waser Site,NE,1240,dalebrac
10.16.12,Waser Site,NE,1250,tidelanu
10.16.12,Waser Site,NE,1260,tidelanu
10.16.12,Waser Site,NE,1270,dirt
10.16.12,Waser Site,NE,1280,dirt
10.16.12,Waser Site,NE,1290,dirt
10.16.12,Waser Site,NE,1300,dirt
10.16.12,Waser Site,NE,1310,dirt
10.16.12,Waser Site,NE,1320,dirt
10.16.12,Waser Site,NE,1330,dirt
10.16.12,Waser Site,NE,1340,boutbarb
10.16.12,Waser Site,NE,1350,dirt
10.16.12,Waser Site,NE,1360,dirt
10.16.12,Waser Site,NE,1370,dirt
10.16.12,Waser Site,NE,1380,dirt
10.16.12,Waser Site,NE,1390,dirt
10.16.12,Waser Site,NE,1400,dalebrac
10.16.12,Waser Site,NE,1410,boertorr
10.16.12,Waser Site,NE,1420,boerinte
10.16.12,Waser Site,NE,1420,dalebrac
10.16.12,Waser Site,NE,1430,boerinte
10.16.12,Waser Site,NE,1440,dirt
10.16.12,Waser Site,NE,1450,dalebrac
10.16.12,Waser Site,NE,1460,dalebrac
10.16.12,Waser Site,NE,1470,dirt
10.16.12,Waser Site,NE,1480,dalebrac
10.16.12,Waser Site,NE,1490,dirt
10.16.12,Waser Site,NE,1500,boertorr
10.16.12,Waser Site,NE,1510,boertorr
10.16.12,Waser Site,NE,1510,taliaura
10.16.12,Waser Site,NE,1520,boertorr
10.16.12,Waser Site,NE,1520,boutaris
10.16.12,Waser Site,NE,1530,boerinte
10.16.12,Waser Site,NE,1540,boutaris
10.16.12,Waser Site,NE,1540,boertorr
10.16.12,Waser Site,NE,1550,boutaris
10.16.12,Waser Site,NE,1550,boertorr
10.16.12,Waser Site,NE,1560,boertorr
10.16.12,Waser Site,NE,1570,boertorr
10.16.12,Waser Site,NE,1580,boutaris
10.16.12,Waser Site,NE,1590,acaccons
10.16.12,Waser Site,NE,1600,dirt
10.16.12,Waser Site,NE,1610,dirt
10.16.12,Waser Site,NE,1620,dirt
10.16.12,Waser Site,NE,1630,boutaris
10.16.12,Waser Site,NE,1630,boerinte
10.16.12,Waser Site,NE,1640,boerinte
10.16.12,Waser Site,NE,1640,dalebrac
10.16.12,Waser Site,NE,1650,boerinte
10.16.12,Waser Site,NE,1660,boertorr
10.16.12,Waser Site,NE,1660,boerinte
10.16.12,Waser Site,NE,1670,dirt
10.16.12,Waser Site,NE,1680,dirt
10.16.12,Waser Site,NE,1690,boutaris
10.16.12,Waser Site,NE,1690,dalebrac
10.16.12,Waser Site,NE,1700,boertorr
10.16.12,Waser Site,NE,1700,dalebrac
10.16.12,Waser Site,NE,1710,paniariz
10.16.12,Waser Site,NE,1720,paniariz
10.16.12,Waser Site,NE,1730,boertorr
10.16.12,Waser Site,NE,1730,tidelanu
10.16.12,Waser Site,NE,1730,paniariz
10.16.12,Waser Site,NE,1740,boertorr
10.16.12,Waser Site,NE,1740,tidelanu
10.16.12,Waser Site,NE,1750,dirt
10.16.12,Waser Site,NE,1760,dirt
10.16.12,Waser Site,NE,1770,dirt
10.16.12,Waser Site,NE,1780,dirt
10.16.12,Waser Site,NE,1790,dirt
10.16.12,Waser Site,NE,1800,dalebrac
10.16.12,Waser Site,NE,1810,dirt
10.16.12,Waser Site,NE,1820,dirt
10.16.12,Waser Site,NE,1830,dirt
10.16.12,Waser Site,NE,1840,boutaris
10.16.12,Waser Site,NE,1850,dirt
10.16.12,Waser Site,NE,1860,paniariz
10.16.12,Waser Site,NE,1870,dirt
10.16.12,Waser Site,NE,1880,dirt
10.16.12,Waser Site,NE,1890,boerinte
10.16.12,Waser Site,NE,1900,boerinte
10.16.12,Waser Site,NE,1910,boerinte
10.16.12,Waser Site,NE,1920,dalebrac
10.16.12,Waser Site,NE,1930,dirt
10.16.12,Waser Site,NE,1940,dirt
10.16.12,Waser Site,NE,1950,dirt
10.16.12,Waser Site,NE,1960,dirt
10.16.12,Waser Site,NE,1970,dirt
10.16.12,Waser Site,NE,1980,dalebrac
10.16.12,Waser Site,NE,1990,dirt
10.16.12,Waser Site,NE,2000,tidelanu
10.16.12,Waser Site,NE,2000,boertorr
10.16.12,Waser Site,NE,2000,boutaris
10.16.12,Waser Site,NE,2010,dirt
10.16.12,Waser Site,NE,2020,tidelanu
10.16.12,Waser Site,NE,2030,dirt
10.16.12,Waser Site,NE,2040,dirt
10.16.12,Waser Site,NE,2050,boerinte
10.16.12,Waser Site,NE,2050,dalebrac
10.16.12,Waser Site,NE,2060,boutaris
10.16.12,Waser Site,NE,2070,alliinca
10.16.12,Waser Site,NE,2080,dirt
10.16.12,Waser Site,NE,2090,dirt
10.16.12,Waser Site,NE,2100,dirt
10.16.12,Waser Site,NE,2110,dirt
10.16.12,Waser Site,NE,2120,dirt
10.16.12,Waser Site,NE,2130,dirt
10.16.12,Waser Site,NE,2140,paniariz
10.16.12,Waser Site,NE,2150,sidaspin
10.16.12,Waser Site,NE,2160,tidelanu
10.16.12,Waser Site,NE,2160,dalebrac
10.16.12,Waser Site,NE,2170,dirt
10.16.12,Waser Site,NE,2180,dirt
10.16.12,Waser Site,NE,2190,dirt
10.16.12,Waser Site,NE,2200,dirt
10.16.12,Waser Site,NE,2210,dalebrac
10.16.12,Waser Site,NE,2220,boerinte
10.16.12,Waser Site,NE,2230,ipomcost
10.16.12,Waser Site,NE,2240,boerinte
10.16.12,Waser Site,NE,2250,boertorr
10.16.12,Waser Site,NE,2260,boertorr
10.16.12,Waser Site,NE,2260,arisadsc
10.16.12,Waser Site,NE,2270,boertorr
10.16.12,Waser Site,NE,2280,paniariz
10.16.12,Waser Site,NE,2290,sidaspin
10.16.12,Waser Site,NE,2290,boerinte
10.16.12,Waser Site,NE,2290,dalebrac
10.16.12,Waser Site,NE,2300,boerinte
10.16.12,Waser Site,NE,2310,boerinte
10.16.12,Waser Site,NE,2320,dirt
10.16.12,Waser Site,NE,2330,dirt
10.16.12,Waser Site,NE,2340,boerinte
10.16.12,Waser Site,NE,2340,boertorr
10.16.12,Waser Site,NE,2350,boerinte
10.16.12,Waser Site,NE,2360,boerinte
10.16.12,Waser Site,NE,2370,dirt
10.16.12,Waser Site,NE,2380,dirt
10.16.12,Waser Site,NE,2390,boertorr
10.16.12,Waser Site,NE,2390,acaccons
10.16.12,Waser Site,NE,2390,dalebrac
10.16.12,Waser Site,NE,2400,boertorr
10.16.12,Waser Site,NE,2410,dirt
10.16.12,Waser Site,NE,2420,boertorr
10.16.12,Waser Site,NE,2420,dalebrac
10.16.12,Waser Site,NE,2430,boertorr
10.16.12,Waser Site,NE,2430,alliinca
10.16.12,Waser Site,NE,2440,boertorr
10.16.12,Waser Site,NE,2440,dalebrac
10.16.12,Waser Site,NE,2450,dirt
10.16.12,Waser Site,NE,2460,boertorr
10.16.12,Waser Site,NE,2470,boertorr
10.16.12,Waser Site,NE,2480,boertorr
10.16.12,Waser Site,NE,2490,dirt
10.16.12,Waser Site,NE,2500,dirt
10.16.12,Waser Site,NW,10,dirt
10.16.12,Waser Site,NW,20,dirt
10.16.12,Waser Site,NW,30,dirt
10.16.12,Waser Site,NW,40,acaccons
10.16.12,Waser Site,NW,50,acaccons
10.16.12,Waser Site,NW,60,acaccons
10.16.12,Waser Site,NW,70,acaccons
10.16.12,Waser Site,NW,80,acaccons
10.16.12,Waser Site,NW,90,acaccons
10.16.12,Waser Site,NW,100,acaccons
10.16.12,Waser Site,NW,110,acaccons
10.16.12,Waser Site,NW,120,acaccons
10.16.12,Waser Site,NW,130,dirt
10.16.12,Waser Site,NW,140,dirt
10.16.12,Waser Site,NW,150,dirt
10.16.12,Waser Site,NW,160,dirt
10.16.12,Waser Site,NW,170,dirt
10.16.12,Waser Site,NW,180,dirt
10.16.12,Waser Site,NW,190,dirt
10.16.12,Waser Site,NW,200,dirt
10.16.12,Waser Site,NW,210,dirt
10.16.12,Waser Site,NW,220,dirt
10.16.12,Waser Site,NW,230,dirt
10.16.12,Waser Site,NW,240,dirt
10.16.12,Waser Site,NW,250,dirt
10.16.12,Waser Site,NW,260,dirt
10.16.12,Waser Site,NW,270,dirt
10.16.12,Waser Site,NW,280,tidelanu
10.16.12,Waser Site,NW,290,boutaris
10.16.12,Waser Site,NW,300,dirt
10.16.12,Waser Site,NW,310,dirt
10.16.12,Waser Site,NW,320,dirt
10.16.12,Waser Site,NW,330,dirt
10.16.12,Waser Site,NW,340,dirt
10.16.12,Waser Site,NW,350,dirt
10.16.12,Waser Site,NW,360,dirt
10.16.12,Waser Site,NW,370,rock
10.16.12,Waser Site,NW,380,boerinte
10.16.12,Waser Site,NW,390,boerinte
10.16.12,Waser Site,NW,400,boerinte
10.16.12,Waser Site,NW,400,boertorr
10.16.12,Waser Site,NW,410,boerinte
10.16.12,Waser Site,NW,420,boerinte
10.16.12,Waser Site,NW,430,boerinte
10.16.12,Waser Site,NW,440,tidelanu
10.16.12,Waser Site,NW,440,boertorr
10.16.12,Waser Site,NW,450,dalebrac
10.16.12,Waser Site,NW,450,boertorr
10.16.12,Waser Site,NW,460,boutbarb
10.16.12,Waser Site,NW,460,boertorr
10.16.12,Waser Site,NW,470,boertorr
10.16.12,Waser Site,NW,470,boutbarb
10.16.12,Waser Site,NW,480,boerinte
10.16.12,Waser Site,NW,490,dirt
10.16.12,Waser Site,NW,500,dirt
10.16.12,Waser Site,NW,510,dirt
10.16.12,Waser Site,NW,520,dirt
10.16.12,Waser Site,NW,530,dirt
10.16.12,Waser Site,NW,540,paniariz
10.16.12,Waser Site,NW,550,boertorr
10.16.12,Waser Site,NW,560,boertorr
10.16.12,Waser Site,NW,560,alliinca
10.16.12,Waser Site,NW,570,boertorr
10.16.12,Waser Site,NW,580,boertorr
10.16.12,Waser Site,NW,590,boertorr
10.16.12,Waser Site,NW,600,dirt
10.16.12,Waser Site,NW,610,dirt
10.16.12,Waser Site,NW,620,dirt
10.16.12,Waser Site,NW,630,dirt
10.16.12,Waser Site,NW,640,boutaris
10.16.12,Waser Site,NW,650,boertorr
10.16.12,Waser Site,NW,660,dirt
10.16.12,Waser Site,NW,670,dirt
10.16.12,Waser Site,NW,680,dirt
10.16.12,Waser Site,NW,690,dirt
10.16.12,Waser Site,NW,700,dirt
10.16.12,Waser Site,NW,710,dirt
10.16.12,Waser Site,NW,720,dirt
10.16.12,Waser Site,NW,730,paniariz
10.16.12,Waser Site,NW,740,dirt
10.16.12,Waser Site,NW,750,dirt
10.16.12,Waser Site,NW,760,dirt
10.16.12,Waser Site,NW,770,dirt
10.16.12,Waser Site,NW,780,dirt
10.16.12,Waser Site,NW,790,dirt
10.16.12,Waser Site,NW,800,dirt
10.16.12,Waser Site,NW,810,dirt
10.16.12,Waser Site,NW,820,dirt
10.16.12,Waser Site,NW,830,dirt
10.16.12,Waser Site,NW,840,dirt
10.16.12,Waser Site,NW,850,dirt
10.16.12,Waser Site,NW,860,dirt
10.16.12,Waser Site,NW,870,boutaris
10.16.12,Waser Site,NW,880,dirt
10.16.12,Waser Site,NW,890,dirt
10.16.12,Waser Site,NW,900,dirt
10.16.12,Waser Site,NW,910,boertorr
10.16.12,Waser Site,NW,920,boerinte
10.16.12,Waser Site,NW,930,boerinte
10.16.12,Waser Site,NW,940,dirt
10.16.12,Waser Site,NW,950,dirt
10.16.12,Waser Site,NW,960,dirt
10.16.12,Waser Site,NW,970,dirt
10.16.12,Waser Site,NW,980,dirt
10.16.12,Waser Site,NW,990,dirt
10.16.12,Waser Site,NW,1000,dirt
10.16.12,Waser Site,NW,1010,dirt
10.16.12,Waser Site,NW,1020,boutaris
10.16.12,Waser Site,NW,1030,boutaris
10.16.12,Waser Site,NW,1040,dirt
10.16.12,Waser Site,NW,1050,dirt
10.16.12,Waser Site,NW,1060,dirt
10.16.12,Waser Site,NW,1070,arisadsc
10.16.12,Waser Site,NW,1080,dirt
10.16.12,Waser Site,NW,1090,boutaris
10.16.12,Waser Site,NW,1100,dirt
10.16.12,Waser Site,NW,1110,dirt
10.16.12,Waser Site,NW,1120,dirt
10.16.12,Waser Site,NW,1130,dirt
10.16.12,Waser Site,NW,1140,dirt
10.16.12,Waser Site,NW,1150,dirt
10.16.12,Waser Site,NW,1160,dirt
10.16.12,Waser Site,NW,1170,dirt
10.16.12,Waser Site,NW,1180,dirt
10.16.12,Waser Site,NW,1190,dirt
10.16.12,Waser Site,NW,1200,dirt
10.16.12,Waser Site,NW,1210,dirt
10.16.12,Waser Site,NW,1220,dirt
10.16.12,Waser Site,NW,1230,rock
10.16.12,Waser Site,NW,1240,paniariz
10.16.12,Waser Site,NW,1250,dirt
10.16.12,Waser Site,NW,1260,dirt
10.16.12,Waser Site,NW,1270,dirt
10.16.12,Waser Site,NW,1280,dirt
10.16.12,Waser Site,NW,1290,dirt
10.16.12,Waser Site,NW,1300,dirt
10.16.12,Waser Site,NW,1310,arisadsc
10.16.12,Waser Site,NW,1320,boerinte
10.16.12,Waser Site,NW,1330,dirt
10.16.12,Waser Site,NW,1340,dirt
10.16.12,Waser Site,NW,1350,boertorr
10.16.12,Waser Site,NW,1360,dalebrac
10.16.12,Waser Site,NW,1370,tidelanu
10.16.12,Waser Site,NW,1380,dirt
10.16.12,Waser Site,NW,1390,boutaris
10.16.12,Waser Site,NW,1400,dirt
10.16.12,Waser Site,NW,1410,dirt
10.16.12,Waser Site,NW,1420,boutaris
10.16.12,Waser Site,NW,1430,dirt
10.16.12,Waser Site,NW,1440,dirt
10.16.12,Waser Site,NW,1450,dirt
10.16.12,Waser Site,NW,1460,boutaris
10.16.12,Waser Site,NW,1470,acaccons
10.16.12,Waser Site,NW,1480,acaccons
10.16.12,Waser Site,NW,1480,acaccons
10.16.12,Waser Site,NW,1490,acaccons
10.16.12,Waser Site,NW,1500,acaccons
10.16.12,Waser Site,NW,1510,acaccons
10.16.12,Waser Site,NW,1520,acaccons
10.16.12,Waser Site,NW,1530,acaccons
10.16.12,Waser Site,NW,1540,acaccons
10.16.12,Waser Site,NW,1550,acaccons
10.16.12,Waser Site,NW,1560,acaccons
10.16.12,Waser Site,NW,1570,acaccons
10.16.12,Waser Site,NW,1580,acaccons
10.16.12,Waser Site,NW,1590,acaccons
10.16.12,Waser Site,NW,1600,dirt
10.16.12,Waser Site,NW,1610,dirt
10.16.12,Waser Site,NW,1620,dirt
10.16.12,Waser Site,NW,1630,dirt
10.16.12,Waser Site,NW,1640,dirt
10.16.12,Waser Site,NW,1650,dirt
10.16.12,Waser Site,NW,1660,dirt
10.16.12,Waser Site,NW,1670,dirt
10.16.12,Waser Site,NW,1680,dirt
10.16.12,Waser Site,NW,1690,dirt
10.16.12,Waser Site,NW,1700,dirt
10.16.12,Waser Site,NW,1710,dirt
10.16.12,Waser Site,NW,1720,dirt
10.16.12,Waser Site,NW,1730,dirt
10.16.12,Waser Site,NW,1740,dirt
10.16.12,Waser Site,NW,1750,dirt
10.16.12,Waser Site,NW,1760,dirt
10.16.12,Waser Site,NW,1770,dirt
10.16.12,Waser Site,NW,1780,dirt
10.16.12,Waser Site,NW,1790,dirt
10.16.12,Waser Site,NW,1800,dirt
10.16.12,Waser Site,NW,1810,dirt
10.16.12,Waser Site,NW,1820,dirt
10.16.12,Waser Site,NW,1830,dirt
10.16.12,Waser Site,NW,1840,dirt
10.16.12,Waser Site,NW,1850,dirt
10.16.12,Waser Site,NW,1860,dirt
10.16.12,Waser Site,NW,1870,dirt
10.16.12,Waser Site,NW,1880,dirt
10.16.12,Waser Site,NW,1890,acaccons
10.16.12,Waser Site,NW,1900,dirt
10.16.12,Waser Site,NW,1910,dirt
10.16.12,Waser Site,NW,1920,dirt
10.16.12,Waser Site,NW,1930,dirt
10.16.12,Waser Site,NW,1940,dirt
10.16.12,Waser Site,NW,1950,dirt
10.16.12,Waser Site,NW,1960,dirt
10.16.12,Waser Site,NW,1970,dirt
10.16.12,Waser Site,NW,1980,dirt
10.16.12,Waser Site,NW,1990,dirt
10.16.12,Waser Site,NW,2000,dirt
10.16.12,Waser Site,NW,2010,dirt
10.16.12,Waser Site,NW,2020,boutaris
10.16.12,Waser Site,NW,2030,dirt
10.16.12,Waser Site,NW,2040,dirt
10.16.12,Waser Site,NW,2050,dirt
10.16.12,Waser Site,NW,2060,dirt
10.16.12,Waser Site,NW,2070,dirt
10.16.12,Waser Site,NW,2080,dirt
10.16.12,Waser Site,NW,2090,dirt
10.16.12,Waser Site,NW,2100,dirt
10.16.12,Waser Site,NW,2110,dirt
10.16.12,Waser Site,NW,2120,dirt
10.16.12,Waser Site,NW,2130,dirt
10.16.12,Waser Site,NW,2140,dirt
10.16.12,Waser Site,NW,2150,dirt
10.16.12,Waser Site,NW,2160,dirt
10.16.12,Waser Site,NW,2170,dirt
10.16.12,Waser Site,NW,2180,dirt
10.16.12,Waser Site,NW,2190,dirt
10.16.12,Waser Site,NW,2200,dirt
10.16.12,Waser Site,NW,2210,dirt
10.16.12,Waser Site,NW,2220,dirt
10.16.12,Waser Site,NW,2230,dirt
10.16.12,Waser Site,NW,2240,dirt
10.16.12,Waser Site,NW,2250,dirt
10.16.12,Waser Site,NW,2260,dirt
10.16.12,Waser Site,NW,2270,dirt
10.16.12,Waser Site,NW,2280,dirt
10.16.12,Waser Site,NW,2290,dirt
10.16.12,Waser Site,NW,2300,dirt
10.16.12,Waser Site,NW,2310,dirt
10.16.12,Waser Site,NW,2320,dirt
10.16.12,Waser Site,NW,2330,dirt
10.16.12,Waser Site,NW,2340,dirt
10.16.12,Waser Site,NW,2350,dirt
10.16.12,Waser Site,NW,2360,dirt
10.16.12,Waser Site,NW,2370,dalebrac
10.16.12,Waser Site,NW,2380,dalebrac
10.16.12,Waser Site,NW,2390,dirt
10.16.12,Waser Site,NW,2400,dalebrac
10.16.12,Waser Site,NW,2410,dirt
10.16.12,Waser Site,NW,2420,dirt
10.16.12,Waser Site,NW,2430,dirt
10.16.12,Waser Site,NW,2440,boertorr
10.16.12,Waser Site,NW,2450,dirt
10.16.12,Waser Site,NW,2460,dirt
10.16.12,Waser Site,NW,2470,dirt
10.16.12,Waser Site,NW,2480,dirt
10.16.12,Waser Site,NW,2490,dirt
10.16.12,Waser Site,NW,2500,dirt
10.16.12,Waser Site,SE,10,acaccons
10.16.12,Waser Site,SE,20,acaccons
10.16.12,Waser Site,SE,30,acaccons
10.16.12,Waser Site,SE,40,dirt
10.16.12,Waser Site,SE,50,acaccons
10.16.12,Waser Site,SE,60,acaccons
10.16.12,Waser Site,SE,70,acaccons
10.16.12,Waser Site,SE,80,acaccons
10.16.12,Waser Site,SE,90,acaccons
10.16.12,Waser Site,SE,100,acaccons
10.16.12,Waser Site,SE,110,acaccons
10.16.12,Waser Site,SE,120,acaccons
10.16.12,Waser Site,SE,130,acaccons
10.16.12,Waser Site,SE,140,acaccons
10.16.12,Waser Site,SE,150,acaccons
10.16.12,Waser Site,SE,160,acaccons
10.16.12,Waser Site,SE,170,acaccons
10.16.12,Waser Site,SE,180,dirt
10.16.12,Waser Site,SE,190,acaccons
10.16.12,Waser Site,SE,200,boertorr
10.16.12,Waser Site,SE,210,boerinte
10.16.12,Waser Site,SE,220,boerinte
10.16.12,Waser Site,SE,230,boerinte
10.16.12,Waser Site,SE,240,boerinte
10.16.12,Waser Site,SE,250,dirt
10.16.12,Waser Site,SE,260,dirt
10.16.12,Waser Site,SE,270,dirt
10.16.12,Waser Site,SE,280,boerinte
10.16.12,Waser Site,SE,290,boerinte
10.16.12,Waser Site,SE,300,boerinte
10.16.12,Waser Site,SE,310,boertorr
10.16.12,Waser Site,SE,320,dirt
10.16.12,Waser Site,SE,330,boerinte
10.16.12,Waser Site,SE,340,boerinte
10.16.12,Waser Site,SE,350,dirt
10.16.12,Waser Site,SE,360,dirt
10.16.12,Waser Site,SE,370,dirt
10.16.12,Waser Site,SE,380,dirt
10.16.12,Waser Site,SE,390,boertorr
10.16.12,Waser Site,SE,400,dirt
10.16.12,Waser Site,SE,410,dirt
10.16.12,Waser Site,SE,420,dirt
10.16.12,Waser Site,SE,430,dirt
10.16.12,Waser Site,SE,440,dirt
10.16.12,Waser Site,SE,450,dirt
10.16.12,Waser Site,SE,460,dirt
10.16.12,Waser Site,SE,470,boerinte
10.16.12,Waser Site,SE,480,boerinte
10.16.12,Waser Site,SE,490,dirt
10.16.12,Waser Site,SE,500,dirt
10.16.12,Waser Site,SE,510,dirt
10.16.12,Waser Site,SE,520,dirt
10.16.12,Waser Site,SE,530,acaccons
10.16.12,Waser Site,SE,540,acaccons
10.16.12,Waser Site,SE,550,acaccons
10.16.12,Waser Site,SE,560,acaccons
10.16.12,Waser Site,SE,570,acaccons
10.16.12,Waser Site,SE,580,dirt
10.16.12,Waser Site,SE,590,dirt
10.16.12,Waser Site,SE,600,dirt
10.16.12,Waser Site,SE,610,dirt
10.16.12,Waser Site,SE,620,dirt
10.16.12,Waser Site,SE,630,dirt
10.16.12,Waser Site,SE,640,dirt
10.16.12,Waser Site,SE,650,dirt
10.16.12,Waser Site,SE,660,dirt
10.16.12,Waser Site,SE,670,dirt
10.16.12,Waser Site,SE,680,dirt
10.16.12,Waser Site,SE,690,dirt
