Date,Site,Transect,Location,species
10.13.12,Plot17,SE,1180,dirt
10.13.12,Plot17,SE,1190,dirt
10.13.12,Plot17,SE,1200,dirt
10.13.12,Plot17,SE,1210,dirt
10.13.12,Plot17,SE,1220,dirt
10.13.12,Plot17,SE,1230,dirt
10.13.12,Plot17,SE,1240,dirt
10.13.12,Plot17,SE,1250,tidelanu
10.13.12,Plot17,SE,1260,dirt
10.13.12,Plot17,SE,1270,dirt
10.13.12,Plot17,SE,1280,dirt
10.13.12,Plot17,SE,1290,boertorr
10.13.12,Plot17,SE,1300,boertorr
10.13.12,Plot17,SE,1310,boertorr
10.13.12,Plot17,SE,1320,dirt
10.13.12,Plot17,SE,1330,dirt
10.13.12,Plot17,SE,1340,dirt
10.13.12,Plot17,SE,1350,dirt
10.13.12,Plot17,SE,1360,dirt
10.13.12,Plot17,SE,1370,dirt
10.13.12,Plot17,SE,1380,dirt
10.13.12,Plot17,SE,1390,dirt
10.13.12,Plot17,SE,1400,dirt
10.13.12,Plot17,SE,1410,dirt
10.13.12,Plot17,SE,1420,dirt
10.13.12,Plot17,SE,1430,dirt
10.13.12,Plot17,SE,1440,dirt
10.13.12,Plot17,SE,1450,dirt
10.13.12,Plot17,SE,1460,dirt
10.13.12,Plot17,SE,1470,dirt
10.13.12,Plot17,SE,1480,dirt
10.13.12,Plot17,SE,1490,dirt
10.13.12,Plot17,SE,1500,dirt
10.13.12,Plot17,SE,1510,dirt
10.13.12,Plot17,SE,1520,dirt
10.13.12,Plot17,SE,1530,dirt
10.13.12,Plot17,SE,1540,dirt
10.13.12,Plot17,SE,1550,dirt
10.13.12,Plot17,SE,1560,dirt
10.13.12,Plot17,SE,1570,dirt
10.13.12,Plot17,SE,1580,dirt
10.13.12,Plot17,SE,1590,dirt
10.13.12,Plot17,SE,1600,dirt
10.13.12,Plot17,SE,1610,dirt
10.13.12,Plot17,SE,1620,dirt
10.13.12,Plot17,SE,1630,dirt
10.13.12,Plot17,SE,1640,dirt
10.13.12,Plot17,SE,1650,dead
10.13.12,Plot17,SE,1660,floucern
10.13.12,Plot17,SE,1670,dirt
10.13.12,Plot17,SE,1680,dirt
10.13.12,Plot17,SE,1690,dirt
10.13.12,Plot17,SE,1700,dirt
10.13.12,Plot17,SE,1710,dirt
10.13.12,Plot17,SE,1720,dirt
10.13.12,Plot17,SE,1730,dirt
10.13.12,Plot17,SE,1740,dirt
10.13.12,Plot17,SE,1750,dirt
10.13.12,Plot17,SE,1760,dirt
10.13.12,Plot17,SE,1770,dirt
10.13.12,Plot17,SE,1780,dirt
10.13.12,Plot17,SE,1790,dirt
10.13.12,Plot17,SE,1800,dirt
10.13.12,Plot17,SE,1810,dirt
10.13.12,Plot17,SE,1820,dirt
10.13.12,Plot17,SE,1830,dirt
10.13.12,Plot17,SE,1840,dirt
10.13.12,Plot17,SE,1850,dirt
10.13.12,Plot17,SE,1860,dirt
10.13.12,Plot17,SE,1870,dirt
10.13.12,Plot17,SE,1880,dirt
10.13.12,Plot17,SE,1890,dirt
10.13.12,Plot17,SE,1900,dirt
10.13.12,Plot17,SE,1910,dirt
10.13.12,Plot17,SE,1920,dirt
10.13.12,Plot17,SE,1930,dirt
10.13.12,Plot17,SE,1940,dirt
10.13.12,Plot17,SE,1950,ephetrif
10.13.12,Plot17,SE,1960,muhlport
10.13.12,Plot17,SE,1960,ephetrif
10.13.12,Plot17,SE,1970,muhlport
10.13.12,Plot17,SE,1970,ephetrif
10.13.12,Plot17,SE,1980,muhlport
10.13.12,Plot17,SE,1990,floucern
10.13.12,Plot17,SE,2000,floucern
10.13.12,Plot17,SE,2000,muhlport
10.13.12,Plot17,SE,2010,muhlport
10.13.12,Plot17,SE,2010,floucern
10.13.12,Plot17,SE,2020,floucern
10.13.12,Plot17,SE,2020,muhlport
10.13.12,Plot17,SE,2030,floucern
10.13.12,Plot17,SE,2040,floucern
10.13.12,Plot17,SE,2050,dirt
10.13.12,Plot17,SE,2060,dirt
10.13.12,Plot17,SE,2070,boutbarb
10.13.12,Plot17,SE,2080,boutbarb
10.13.12,Plot17,SE,2080,boertorr
10.13.12,Plot17,SE,2090,boutaris
10.13.12,Plot17,SE,2090,boutbarb
10.13.12,Plot17,SE,2100,dirt
10.13.12,Plot17,SE,2110,dirt
10.13.12,Plot17,SE,2120,dirt
10.13.12,Plot17,SE,2130,dirt
10.13.12,Plot17,SE,2140,dirt
10.13.12,Plot17,SE,2150,boertorr
10.13.12,Plot17,SE,2160,boertorr
10.13.12,Plot17,SE,2170,dirt
10.13.12,Plot17,SE,2180,dirt
10.13.12,Plot17,SE,2190,dirt
10.13.12,Plot17,SE,2200,boertorr
10.13.12,Plot17,SE,2210,boerinte
10.13.12,Plot17,SE,2220,boerinte
10.13.12,Plot17,SE,2230,dirt
10.13.12,Plot17,SE,2240,boertorr
10.13.12,Plot17,SE,2250,boutaris
10.13.12,Plot17,SE,2260,boertorr
10.13.12,Plot17,SE,2270,boertorr
10.13.12,Plot17,SE,2270,tidelanu
10.13.12,Plot17,SE,2280,dirt
10.13.12,Plot17,SE,2290,dirt
10.13.12,Plot17,SE,2300,tidelanu
10.13.12,Plot17,SE,2300,boertorr
10.13.12,Plot17,SE,2310,boertorr
10.13.12,Plot17,SE,2320,dirt
10.13.12,Plot17,SE,2330,dirt
10.13.12,Plot17,SE,2340,dirt
10.13.12,Plot17,SE,2350,dirt
10.13.12,Plot17,SE,2360,dirt
10.13.12,Plot17,SE,2370,dirt
10.13.12,Plot17,SE,2380,dirt
10.13.12,Plot17,SE,2390,dirt
10.13.12,Plot17,SE,2400,dirt
10.13.12,Plot17,SE,2410,dirt
10.13.12,Plot17,SE,2420,dirt
10.13.12,Plot17,SE,2430,dirt
10.13.12,Plot17,SE,2440,dirt
10.13.12,Plot17,SE,2450,dirt
10.13.12,Plot17,SE,2460,dirt
10.13.12,Plot17,SE,2470,dirt
10.13.12,Plot17,SE,2480,dirt
10.13.12,Plot17,SE,2490,dirt
10.13.12,Plot17,SE,2500,acaccons
10.13.12,Plot17,SW,10,dirt
10.13.12,Plot17,SW,20,chlovirg
10.13.12,Plot17,SW,30,chlovirg
10.13.12,Plot17,SW,40,chlovirg
10.13.12,Plot17,SW,50,chlovirg
10.13.12,Plot17,SW,60,boertorr
10.13.12,Plot17,SW,70,dirt
10.13.12,Plot17,SW,80,amarpalm
10.13.12,Plot17,SW,90,dirt
10.13.12,Plot17,SW,100,amarpalm
10.13.12,Plot17,SW,100,panihirt
10.13.12,Plot17,SW,110,amarpalm
10.13.12,Plot17,SW,110,boutbarb
10.13.12,Plot17,SW,120,
10.13.12,Plot17,SW,120,amarpalm
10.13.12,Plot17,SW,120,chlovirg
10.13.12,Plot17,SW,130,
10.13.12,Plot17,SW,130,boutbarb
10.13.12,Plot17,SW,130,
10.13.12,Plot17,SW,140,
10.13.12,Plot17,SW,140,panihirt
10.13.12,Plot17,SW,140,boertorr
10.13.12,Plot17,SW,150,amarpalm
10.13.12,Plot17,SW,150,panihirt
10.13.12,Plot17,SW,150,boertorr
10.13.12,Plot17,SW,160,arisadsc
10.13.12,Plot17,SW,160,boutbarb
10.13.12,Plot17,SW,160,panihirt
10.13.12,Plot17,SW,170,muhlport
10.13.12,Plot17,SW,180,arisadsc
10.13.12,Plot17,SW,180,muhlport
10.13.12,Plot17,SW,180,chlovirg
10.13.12,Plot17,SW,190,arisadsc
10.13.12,Plot17,SW,190,taliaura
10.13.12,Plot17,SW,200,arisadsc
10.13.12,Plot17,SW,210,arisadsc
10.13.12,Plot17,SW,210,panihirt
10.13.12,Plot17,SW,220,arisadsc
10.13.12,Plot17,SW,220,muhlport
10.13.12,Plot17,SW,220,boutbarb
10.13.12,Plot17,SW,230,solaelea
10.13.12,Plot17,SW,230,muhlport
10.13.12,Plot17,SW,240,arisadsc
10.13.12,Plot17,SW,240,solaelea
10.13.12,Plot17,SW,250,panihirt
10.13.12,Plot17,SW,250,arisadsc
10.13.12,Plot17,SW,260,arisadsc
10.13.12,Plot17,SW,270,panihirt
10.13.12,Plot17,SW,270,boutbarb
10.13.12,Plot17,SW,280,boertorr
10.13.12,Plot17,SW,290,boertorr
10.13.12,Plot17,SW,300,dirt
10.13.12,Plot17,SW,310,amarpalm
10.13.12,Plot17,SW,310,boertorr
10.13.12,Plot17,SW,320,boertorr
10.13.12,Plot17,SW,320,boutbarb
10.13.12,Plot17,SW,330,amarpalm
10.13.12,Plot17,SW,330,boutbarb
10.13.12,Plot17,SW,330,acaccons
10.13.12,Plot17,SW,340,acaccons
10.13.12,Plot17,SW,340,boertorr
10.13.12,Plot17,SW,350,boutbarb
10.13.12,Plot17,SW,350,boertorr
10.13.12,Plot17,SW,350,acaccons
10.13.12,Plot17,SW,360,boertorr
10.13.12,Plot17,SW,360,acaccons
10.13.12,Plot17,SW,360,arisadsc
10.13.12,Plot17,SW,370,acaccons
10.13.12,Plot17,SW,370,amarpalm
10.13.12,Plot17,SW,380,acaccons
10.13.12,Plot17,SW,380,boertorr
10.13.12,Plot17,SW,390,acaccons
10.13.12,Plot17,SW,390,boertorr
10.13.12,Plot17,SW,400,acaccons
10.13.12,Plot17,SW,400,boertorr
10.13.12,Plot17,SW,410,acaccons
10.13.12,Plot17,SW,410,arisadsc
10.13.12,Plot17,SW,420,boertorr
10.13.12,Plot17,SW,430,acaccons
10.13.12,Plot17,SW,430,boertorr
10.13.12,Plot17,SW,440,acaccons
10.13.12,Plot17,SW,450,acaccons
10.13.12,Plot17,SW,450,panihirt
10.13.12,Plot17,SW,460,boutbarb
10.13.12,Plot17,SW,470,acaccons
10.13.12,Plot17,SW,470,boertorr
10.13.12,Plot17,SW,480,acaccons
10.13.12,Plot17,SW,490,acaccons
10.13.12,Plot17,SW,500,acaccons
10.13.12,Plot17,SW,510,dirt
10.13.12,Plot17,SW,520,acaccons
10.13.12,Plot17,SW,530,dirt
10.13.12,Plot17,SW,540,dirt
10.13.12,Plot17,SW,550,dirt
10.13.12,Plot17,SW,560,dirt
10.13.12,Plot17,SW,570,dirt
10.13.12,Plot17,SW,580,boertorr
10.13.12,Plot17,SW,590,dirt
10.13.12,Plot17,SW,600,dirt
10.13.12,Plot17,SW,610,dirt
10.13.12,Plot17,SW,620,dirt
10.13.12,Plot17,SW,630,dirt
10.13.12,Plot17,SW,640,dirt
10.13.12,Plot17,SW,650,dirt
10.13.12,Plot17,SW,660,dirt
10.13.12,Plot17,SW,670,dirt
10.13.12,Plot17,SW,680,dirt
10.13.12,Plot17,SW,690,dirt
10.13.12,Plot17,SW,700,dirt
10.13.12,Plot17,SW,710,dirt
10.13.12,Plot17,SW,720,dirt
10.13.12,Plot17,SW,730,dirt
10.13.12,Plot17,SW,740,dirt
10.13.12,Plot17,SW,750,taliaura
10.13.12,Plot17,SW,760,dirt
10.13.12,Plot17,SW,770,dirt
10.13.12,Plot17,SW,780,dirt
10.13.12,Plot17,SW,790,dirt
10.13.12,Plot17,SW,800,dirt
10.13.12,Plot17,SW,810,dirt
10.13.12,Plot17,SW,820,dirt
10.13.12,Plot17,SW,830,dirt
10.13.12,Plot17,SW,840,dirt
10.13.12,Plot17,SW,850,dirt
10.13.12,Plot17,SW,860,acaccons
10.13.12,Plot17,SW,870,dirt
10.13.12,Plot17,SW,880,dirt
10.13.12,Plot17,SW,890,dirt
10.13.12,Plot17,SW,900,dirt
10.13.12,Plot17,SW,910,dirt
10.13.12,Plot17,SW,920,dirt
10.13.12,Plot17,SW,930,dirt
10.13.12,Plot17,SW,940,dirt
10.13.12,Plot17,SW,950,dirt
10.13.12,Plot17,SW,960,dirt
10.13.12,Plot17,SW,970,dirt
10.13.12,Plot17,SW,980,dirt
10.13.12,Plot17,SW,990,dirt
10.13.12,Plot17,SW,1000,dirt
10.13.12,Plot17,SW,1010,rock
10.13.12,Plot17,SW,1020,dirt
10.13.12,Plot17,SW,1030,dirt
10.13.12,Plot17,SW,1040,dirt
10.13.12,Plot17,SW,1050,dirt
10.13.12,Plot17,SW,1060,boertorr
10.13.12,Plot17,SW,1070,dirt
10.13.12,Plot17,SW,1080,boertorr
10.13.12,Plot17,SW,1090,boertorr
10.13.12,Plot17,SW,1100,dirt
10.13.12,Plot17,SW,1110,dirt
10.13.12,Plot17,SW,1120,dirt
10.13.12,Plot17,SW,1130,dirt
10.13.12,Plot17,SW,1140,dirt
10.13.12,Plot17,SW,1150,boertorr
10.13.12,Plot17,SW,1160,dirt
10.13.12,Plot17,SW,1170,dirt
10.13.12,Plot17,SW,1180,dirt
10.13.12,Plot17,SW,1190,dirt
10.13.12,Plot17,SW,1200,dirt
10.13.12,Plot17,SW,1210,dirt
10.13.12,Plot17,SW,1220,dirt
10.13.12,Plot17,SW,1230,dirt
10.13.12,Plot17,SW,1240,dirt
10.13.12,Plot17,SW,1250,dirt
10.13.12,Plot17,SW,1260,dirt
10.13.12,Plot17,SW,1270,dirt
10.13.12,Plot17,SW,1280,dirt
10.13.12,Plot17,SW,1290,dirt
10.13.12,Plot17,SW,1300,dirt
10.13.12,Plot17,SW,1310,dirt
10.13.12,Plot17,SW,1320,prosglan
10.13.12,Plot17,SW,1330,prosglan
10.13.12,Plot17,SW,1340,prosglan
10.13.12,Plot17,SW,1350,prosglan
10.13.12,Plot17,SW,1360,prosglan
10.13.12,Plot17,SW,1370,prosglan
10.13.12,Plot17,SW,1380,prosglan
10.13.12,Plot17,SW,1390,prosglan
10.13.12,Plot17,SW,1400,prosglan
10.13.12,Plot17,SW,1410,prosglan
10.13.12,Plot17,SW,1420,prosglan
10.13.12,Plot17,SW,1420,boertorr
10.13.12,Plot17,SW,1430,prosglan
10.13.12,Plot17,SW,1440,prosglan
10.13.12,Plot17,SW,1450,prosglan
10.13.12,Plot17,SW,1460,prosglan
10.13.12,Plot17,SW,1470,prosglan
10.13.12,Plot17,SW,1480,prosglan
10.13.12,Plot17,SW,1490,prosglan
10.13.12,Plot17,SW,1500,prosglan
10.13.12,Plot17,SW,1510,prosglan
10.13.12,Plot17,SW,1520,prosglan
10.13.12,Plot17,SW,1530,prosglan
10.13.12,Plot17,SW,1540,prosglan
10.13.12,Plot17,SW,1550,prosglan
10.13.12,Plot17,SW,1560,prosglan
10.13.12,Plot17,SW,1570,prosglan
10.13.12,Plot17,SW,1580,prosglan
10.13.12,Plot17,SW,1590,prosglan
10.13.12,Plot17,SW,1600,prosglan
10.13.12,Plot17,SW,1610,prosglan
10.13.12,Plot17,SW,1620,prosglan
10.13.12,Plot17,SW,1630,prosglan
10.13.12,Plot17,SW,1640,prosglan
10.13.12,Plot17,SW,1640,amaracan
10.13.12,Plot17,SW,1650,dirt
10.13.12,Plot17,SW,1660,dirt
10.13.12,Plot17,SW,1670,dirt
10.13.12,Plot17,SW,1680,dirt
10.13.12,Plot17,SW,1690,tidelanu
10.13.12,Plot17,SW,1700,prosglan
10.13.12,Plot17,SW,1710,prosglan
10.13.12,Plot17,SW,1720,prosglan
10.13.12,Plot17,SW,1720,amaracan
10.13.12,Plot17,SW,1730,prosglan
10.13.12,Plot17,SW,1740,prosglan
10.13.12,Plot17,SW,1740,boerinte
10.13.12,Plot17,SW,1740,boutbarb
10.13.12,Plot17,SW,1750,boutbarb
10.13.12,Plot17,SW,1760,paniariz
10.13.12,Plot17,SW,1770,dirt
10.13.12,Plot17,SW,1780,dirt
10.13.12,Plot17,SW,1790,dirt
10.13.12,Plot17,SW,1800,dirt
10.13.12,Plot17,SW,1810,dirt
10.13.12,Plot17,SW,1820,dirt
10.13.12,Plot17,SW,1830,arisadsc
10.13.12,Plot17,SW,1840,dirt
10.13.12,Plot17,SW,1850,dirt
10.13.12,Plot17,SW,1860,dirt
10.13.12,Plot17,SW,1870,dirt
10.13.12,Plot17,SW,1880,dirt
10.13.12,Plot17,SW,1890,dirt
10.13.12,Plot17,SW,1900,dirt
10.13.12,Plot17,SW,1910,dirt
10.13.12,Plot17,SW,1920,dirt
10.13.12,Plot17,SW,1930,dirt
10.13.12,Plot17,SW,1940,boertorr
10.13.12,Plot17,SW,1950,floucern
10.13.12,Plot17,SW,1950,boertorr
10.13.12,Plot17,SW,1960,floucern
10.13.12,Plot17,SW,1970,floucern
10.13.12,Plot17,SW,1980,floucern
10.13.12,Plot17,SW,1980,boerinte
10.13.12,Plot17,SW,1990,floucern
10.13.12,Plot17,SW,2000,floucern
10.13.12,Plot17,SW,2000,boerinte
10.13.12,Plot17,SW,2010,floucern
10.13.12,Plot17,SW,2010,boerinte
10.13.12,Plot17,SW,2020,floucern
10.13.12,Plot17,SW,2030,floucern
10.13.12,Plot17,SW,2030,boerinte
10.13.12,Plot17,SW,2040,floucern
10.13.12,Plot17,SW,2050,boutbarb
10.13.12,Plot17,SW,2050,floucern
10.13.12,Plot17,SW,2060,boerinte
10.13.12,Plot17,SW,2060,boutbarb
10.13.12,Plot17,SW,2070,boertorr
10.13.12,Plot17,SW,2080,boerinte
10.13.12,Plot17,SW,2090,boerinte
10.13.12,Plot17,SW,2090,boutbarb
10.13.12,Plot17,SW,2100,boertorr
10.13.12,Plot17,SW,2110,dirt
10.13.12,Plot17,SW,2120,dirt
10.13.12,Plot17,SW,2130,boertorr
10.13.12,Plot17,SW,2130,boutbarb
10.13.12,Plot17,SW,2140,boertorr
10.13.12,Plot17,SW,2140,paniariz
10.13.12,Plot17,SW,2150,boerinte
10.13.12,Plot17,SW,2160,acaccons
10.13.12,Plot17,SW,2170,boertorr
10.13.12,Plot17,SW,2180,boerinte
10.13.12,Plot17,SW,2180,paniariz
10.13.12,Plot17,SW,2190,boerinte
10.13.12,Plot17,SW,2200,boutbarb
10.13.12,Plot17,SW,2200,boertorr
10.13.12,Plot17,SW,2210,boerinte
10.13.12,Plot17,SW,2220,boerinte
10.13.12,Plot17,SW,2230,boerinte
10.13.12,Plot17,SW,2230,panihirt
10.13.12,Plot17,SW,2240,boerinte
10.13.12,Plot17,SW,2250,boerinte
10.13.12,Plot17,SW,2260,boertorr
10.13.12,Plot17,SW,2260,boerinte
10.13.12,Plot17,SW,2270,dirt
10.13.12,Plot17,SW,2280,dirt
10.13.12,Plot17,SW,2290,dirt
10.13.12,Plot17,SW,2300,dirt
10.13.12,Plot17,SW,2310,dirt
10.13.12,Plot17,SW,2320,dirt
10.13.12,Plot17,SW,2330,dirt
10.13.12,Plot17,SW,2340,floucern
10.13.12,Plot17,SW,2350,floucern
10.13.12,Plot17,SW,2360,floucern
10.13.12,Plot17,SW,2370,floucern
10.13.12,Plot17,SW,2380,dirt
10.13.12,Plot17,SW,2390,dirt
10.13.12,Plot17,SW,2400,dirt
10.13.12,Plot17,SW,2410,dirt
10.13.12,Plot17,SW,2420,dirt
10.13.12,Plot17,SW,2430,dirt
10.13.12,Plot17,SW,2440,dirt
10.13.12,Plot17,SW,2450,dirt
10.13.12,Plot17,SW,2460,dirt
10.13.12,Plot17,SW,2470,boertorr
10.13.12,Plot17,SW,2480,kallgran
10.13.12,Plot17,SW,2490,boertorr
10.13.12,Plot17,SW,2500,acaccons
10.13.12,Plot17,NW,10,atriacan
10.13.12,Plot17,NW,20,atriacan
10.13.12,Plot17,NW,30,atriacan
10.13.12,Plot17,NW,40,dirt
10.13.12,Plot17,NW,50,dirt
10.13.12,Plot17,NW,60,dirt
10.13.12,Plot17,NW,70,dirt
10.13.12,Plot17,NW,80,dirt
10.13.12,Plot17,NW,90,boutbarb
10.13.12,Plot17,NW,100,boutbarb
10.13.12,Plot17,NW,100,tidelanu
10.13.12,Plot17,NW,110,boutbarb
10.13.12,Plot17,NW,120,arisadsc
10.13.12,Plot17,NW,130,boutbarb
10.13.12,Plot17,NW,140,tidelanu
10.13.12,Plot17,NW,150,dirt
10.13.12,Plot17,NW,160,boutbarb
10.13.12,Plot17,NW,170,boerinte
10.13.12,Plot17,NW,180,dirt
10.13.12,Plot17,NW,190,boerinte
10.13.12,Plot17,NW,200,dirt
10.13.12,Plot17,NW,210,dirt
10.13.12,Plot17,NW,220,dirt
10.13.12,Plot17,NW,230,dirt
10.13.12,Plot17,NW,240,dirt
10.13.12,Plot17,NW,250,dirt
10.13.12,Plot17,NW,260,boutbarb
10.13.12,Plot17,NW,260,panihirt
10.13.12,Plot17,NW,270,dirt
10.13.12,Plot17,NW,280,dirt
10.13.12,Plot17,NW,290,dirt
10.13.12,Plot17,NW,300,dirt
10.13.12,Plot17,NW,310,dirt
10.13.12,Plot17,NW,320,dirt
10.13.12,Plot17,NW,330,dirt
10.13.12,Plot17,NW,340,dirt
10.13.12,Plot17,NW,350,dirt
10.13.12,Plot17,NW,360,dirt
10.13.12,Plot17,NW,370,dirt
10.13.12,Plot17,NW,380,dirt
10.13.12,Plot17,NW,390,dirt
10.13.12,Plot17,NW,400,dirt
10.13.12,Plot17,NW,410,dirt
10.13.12,Plot17,NW,420,dirt
10.13.12,Plot17,NW,430,dirt
10.13.12,Plot17,NW,440,dirt
10.13.12,Plot17,NW,450,dirt
10.13.12,Plot17,NW,460,dirt
10.13.12,Plot17,NW,470,dirt
10.13.12,Plot17,NW,480,dirt
10.13.12,Plot17,NW,490,dirt
10.13.12,Plot17,NW,500,solaelea
10.13.12,Plot17,NW,510,dirt
10.13.12,Plot17,NW,520,dirt
10.13.12,Plot17,NW,530,dirt
10.13.12,Plot17,NW,540,dirt
10.13.12,Plot17,NW,550,dirt
10.13.12,Plot17,NW,560,dirt
10.13.12,Plot17,NW,570,rock
10.13.12,Plot17,NW,580,rock
10.13.12,Plot17,NW,590,rock
10.13.12,Plot17,NW,600,rock
10.13.12,Plot17,NW,610,rock
10.13.12,Plot17,NW,620,rock
10.13.12,Plot17,NW,630,rock
10.13.12,Plot17,NW,640,dirt
10.13.12,Plot17,NW,650,dirt
10.13.12,Plot17,NW,660,dirt
10.13.12,Plot17,NW,670,dirt
10.13.12,Plot17,NW,680,dirt
10.13.12,Plot17,NW,690,dirt
10.13.12,Plot17,NW,700,dirt
10.13.12,Plot17,NW,710,dirt
10.13.12,Plot17,NW,720,dirt
10.13.12,Plot17,NW,730,dirt
10.13.12,Plot17,NW,740,dirt
10.13.12,Plot17,NW,750,dirt
10.13.12,Plot17,NW,760,dirt
10.13.12,Plot17,NW,770,dirt
10.13.12,Plot17,NW,780,dirt
10.13.12,Plot17,NW,790,boerinte
10.13.12,Plot17,NW,800,dirt
10.13.12,Plot17,NW,810,yuccelat
10.13.12,Plot17,NW,820,boutbarb
10.13.12,Plot17,NW,820,boerinte
10.13.12,Plot17,NW,820,yuccelat
