Date,Site,Transect,Location,species
10.15.12,Grassy Drainage,NW,1800,dirt
10.15.12,Grassy Drainage,NW,1810,tidelanu
10.15.12,Grassy Drainage,NW,1820,tidelanu
10.15.12,Grassy Drainage,NW,1830,rock
10.15.12,Grassy Drainage,NW,1840,boerinte
10.15.12,Grassy Drainage,NW,1850,amarpalm
10.15.12,Grassy Drainage,NW,1860,dirt
10.15.12,Grassy Drainage,NW,1870,dirt
10.15.12,Grassy Drainage,NW,1880,dirt
10.15.12,Grassy Drainage,NW,1890,tidelanu
10.15.12,Grassy Drainage,NW,1900,tidelanu
10.15.12,Grassy Drainage,NW,1900,ephetrif
10.15.12,Grassy Drainage,NW,1910,dirt
10.15.12,Grassy Drainage,NW,1920,dirt
10.15.12,Grassy Drainage,NW,1930,rock
10.15.12,Grassy Drainage,NW,1940,amarpalm
10.15.12,Grassy Drainage,NW,1940,acaccons
10.15.12,Grassy Drainage,NW,1950,acaccons
10.15.12,Grassy Drainage,NW,1950,tidelanu
10.15.12,Grassy Drainage,NW,1960,acaccons
10.15.12,Grassy Drainage,NW,1970,acaccons
10.15.12,Grassy Drainage,NW,1980,acaccons
10.15.12,Grassy Drainage,NW,1980,amarpalm
10.15.12,Grassy Drainage,NW,1990,acaccons
10.15.12,Grassy Drainage,NW,1990,tidelanu
10.15.12,Grassy Drainage,NW,2000,acaccons
10.15.12,Grassy Drainage,NW,2000,amarpalm
10.15.12,Grassy Drainage,NW,2010,acaccons
10.15.12,Grassy Drainage,NW,2010,tidelanu
10.15.12,Grassy Drainage,NW,2020,acaccons
10.15.12,Grassy Drainage,NW,2020,tidelanu
10.15.12,Grassy Drainage,NW,2030,acaccons
10.15.12,Grassy Drainage,NW,2040,acaccons
10.15.12,Grassy Drainage,NW,2050,acaccons
10.15.12,Grassy Drainage,NW,2060,lycitorr
10.15.12,Grassy Drainage,NW,2060,acaccons
10.15.12,Grassy Drainage,NW,2060,amarpalm
10.15.12,Grassy Drainage,NW,2070,amarpalm
10.15.12,Grassy Drainage,NW,2080,lycitorr
10.15.12,Grassy Drainage,NW,2080,amarpalm
10.15.12,Grassy Drainage,NW,2090,lycitorr
10.15.12,Grassy Drainage,NW,2090,amarpalm
10.15.12,Grassy Drainage,NW,2100,lycitorr
10.15.12,Grassy Drainage,NW,2110,lycitorr
10.15.12,Grassy Drainage,NW,2120,lycitorr
10.15.12,Grassy Drainage,NW,2130,lycitorr
10.15.12,Grassy Drainage,NW,2140,lycitorr
10.15.12,Grassy Drainage,NW,2140,amarpalm
10.15.12,Grassy Drainage,NW,2150,lycitorr
10.15.12,Grassy Drainage,NW,2150,amarpalm
10.15.12,Grassy Drainage,NW,2160,lycitorr
10.15.12,Grassy Drainage,NW,2170,lycitorr
10.15.12,Grassy Drainage,NW,2180,lycitorr
10.15.12,Grassy Drainage,NW,2190,lycitorr
10.15.12,Grassy Drainage,NW,2190,amarpalm
10.15.12,Grassy Drainage,NW,2200,lycitorr
10.15.12,Grassy Drainage,NW,2210,lycitorr
10.15.12,Grassy Drainage,NW,2220,lycitorr
10.15.12,Grassy Drainage,NW,2230,tidelanu
10.15.12,Grassy Drainage,NW,2240,boutaris
10.15.12,Grassy Drainage,NW,2250,dirt
10.15.12,Grassy Drainage,NW,2260,dirt
10.15.12,Grassy Drainage,NW,2270,acaccons
10.15.12,Grassy Drainage,NW,2280,acaccons
10.15.12,Grassy Drainage,NW,2290,acaccons
10.15.12,Grassy Drainage,NW,2300,acaccons
10.15.12,Grassy Drainage,NW,2300,amarpalm
10.15.12,Grassy Drainage,NW,2300,boertorr
10.15.12,Grassy Drainage,NW,2310,acaccons
10.15.12,Grassy Drainage,NW,2310,amarpalm
10.15.12,Grassy Drainage,NW,2320,boutaris
10.15.12,Grassy Drainage,NW,2320,amarpalm
10.15.12,Grassy Drainage,NW,2330,boutaris
10.15.12,Grassy Drainage,NW,2330,boertorr
10.15.12,Grassy Drainage,NW,2340,dirt
10.15.12,Grassy Drainage,NW,2350,dirt
10.15.12,Grassy Drainage,NW,2360,dirt
10.15.12,Grassy Drainage,NW,2370,amarpalm
10.15.12,Grassy Drainage,NW,2380,amarpalm
10.15.12,Grassy Drainage,NW,2390,amarpalm
10.15.12,Grassy Drainage,NW,2400,dirt
10.15.12,Grassy Drainage,NW,2410,dirt
10.15.12,Grassy Drainage,NW,2420,dirt
10.15.12,Grassy Drainage,NW,2430,dirt
10.15.12,Grassy Drainage,NW,2440,dirt
10.15.12,Grassy Drainage,NW,2450,boutaris
10.15.12,Grassy Drainage,NW,2460,amarpalm
10.15.12,Grassy Drainage,NW,2460,boutaris
10.15.12,Grassy Drainage,NW,2470,boertorr
10.15.12,Grassy Drainage,NW,2480,boertorr
10.15.12,Grassy Drainage,NW,2490,boutaris
10.15.12,Grassy Drainage,NW,2500,tidelanu
10.15.12,Grassy Drainage,NW,2500,boutbarb
10.15.12,Grassy Drainage,NW,2500,boerspp
10.15.12,Grassy Drainage,NE,10,dirt
10.15.12,Grassy Drainage,NE,20,dirt
10.15.12,Grassy Drainage,NE,30,boutaris
10.15.12,Grassy Drainage,NE,40,boutaris
10.15.12,Grassy Drainage,NE,50,rock
10.15.12,Grassy Drainage,NE,60,dirt
10.15.12,Grassy Drainage,NE,70,dirt
10.15.12,Grassy Drainage,NE,80,dirt
10.15.12,Grassy Drainage,NE,90,dirt
10.15.12,Grassy Drainage,NE,100,dirt
10.15.12,Grassy Drainage,NE,110,dirt
10.15.12,Grassy Drainage,NE,120,boerinte
10.15.12,Grassy Drainage,NE,130,boertorr
10.15.12,Grassy Drainage,NE,140,dirt
10.15.12,Grassy Drainage,NE,150,dirt
10.15.12,Grassy Drainage,NE,160,boerinte
10.15.12,Grassy Drainage,NE,170,boertorr
10.15.12,Grassy Drainage,NE,180,dirt
10.15.12,Grassy Drainage,NE,190,dirt
10.15.12,Grassy Drainage,NE,200,erioaber
10.15.12,Grassy Drainage,NE,210,dirt
10.15.12,Grassy Drainage,NE,220,boerinte
10.15.12,Grassy Drainage,NE,230,arisadsc
10.15.12,Grassy Drainage,NE,240,arisadsc
10.15.12,Grassy Drainage,NE,250,sidaspin
10.15.12,Grassy Drainage,NE,260,boerinte
10.15.12,Grassy Drainage,NE,270,boutbarb
10.15.12,Grassy Drainage,NE,270,tidelanu
10.15.12,Grassy Drainage,NE,280,boutbarb
10.15.12,Grassy Drainage,NE,280,acaccons
10.15.12,Grassy Drainage,NE,290,acaccons
10.15.12,Grassy Drainage,NE,290,arisadsc
10.15.12,Grassy Drainage,NE,300,acaccons
10.15.12,Grassy Drainage,NE,310,boutaris
10.15.12,Grassy Drainage,NE,320,boerinte
10.15.12,Grassy Drainage,NE,330,dirt
10.15.12,Grassy Drainage,NE,340,dirt
10.15.12,Grassy Drainage,NE,350,dirt
10.15.12,Grassy Drainage,NE,360,ephetrif
10.15.12,Grassy Drainage,NE,370,ephetrif
10.15.12,Grassy Drainage,NE,380,dirt
10.15.12,Grassy Drainage,NE,390,dirt
10.15.12,Grassy Drainage,NE,400,dirt
10.15.12,Grassy Drainage,NE,410,dirt
10.15.12,Grassy Drainage,NE,420,rock
10.15.12,Grassy Drainage,NE,430,boertorr
10.15.12,Grassy Drainage,NE,440,dirt
10.15.12,Grassy Drainage,NE,450,dirt
10.15.12,Grassy Drainage,NE,460,dirt
10.15.12,Grassy Drainage,NE,470,dirt
10.15.12,Grassy Drainage,NE,480,boerinte
10.15.12,Grassy Drainage,NE,490,boerinte
10.15.12,Grassy Drainage,NE,500,boertorr
10.15.12,Grassy Drainage,NE,510,boertorr
10.15.12,Grassy Drainage,NE,520,rock
10.15.12,Grassy Drainage,NE,530,boerinte
10.15.12,Grassy Drainage,NE,540,boertorr
10.15.12,Grassy Drainage,NE,550,rock
10.15.12,Grassy Drainage,NE,560,muhlport
10.15.12,Grassy Drainage,NE,560,boertorr
10.15.12,Grassy Drainage,NE,560,sidaproc
10.15.12,Grassy Drainage,NE,570,muhlport
10.15.12,Grassy Drainage,NE,580,boertorr
10.15.12,Grassy Drainage,NE,590,dirt
10.15.12,Grassy Drainage,NE,600,dirt
10.15.12,Grassy Drainage,NE,610,dirt
10.15.12,Grassy Drainage,NE,620,boertorr
10.15.12,Grassy Drainage,NE,620,erioaber
10.15.12,Grassy Drainage,NE,620,boertorr
10.15.12,Grassy Drainage,NE,620,boutaris
10.15.12,Grassy Drainage,NE,630,boerinte
10.15.12,Grassy Drainage,NE,640,boerinte
10.15.12,Grassy Drainage,NE,650,boerinte
10.15.12,Grassy Drainage,NE,650,boutaris
10.15.12,Grassy Drainage,NE,660,dirt
10.15.12,Grassy Drainage,NE,670,boertorr
10.15.12,Grassy Drainage,NE,680,boerinte
10.15.12,Grassy Drainage,NE,690,boerinte
10.15.12,Grassy Drainage,NE,700,boerinte
10.15.12,Grassy Drainage,NE,710,boerinte
10.15.12,Grassy Drainage,NE,720,boerinte
10.15.12,Grassy Drainage,NE,730,boerinte
10.15.12,Grassy Drainage,NE,740,dirt
10.15.12,Grassy Drainage,NE,750,dirt
10.15.12,Grassy Drainage,NE,760,dirt
10.15.12,Grassy Drainage,NE,770,rock
10.15.12,Grassy Drainage,NE,780,eraglehm
10.15.12,Grassy Drainage,NE,780,boerinte
10.15.12,Grassy Drainage,NE,790,boerinte
10.15.12,Grassy Drainage,NE,790,boutaris
10.15.12,Grassy Drainage,NE,800,dirt
10.15.12,Grassy Drainage,NE,810,dirt
10.15.12,Grassy Drainage,NE,820,dirt
10.15.12,Grassy Drainage,NE,830,boutaris
10.15.12,Grassy Drainage,NE,840,boutaris
10.15.12,Grassy Drainage,NE,850,eraglehm
10.15.12,Grassy Drainage,NE,860,eraglehm
10.15.12,Grassy Drainage,NE,870,dirt
10.15.12,Grassy Drainage,NE,880,dirt
10.15.12,Grassy Drainage,NE,890,boerinte
10.15.12,Grassy Drainage,NE,900,boerinte
10.15.12,Grassy Drainage,NE,910,dirt
10.15.12,Grassy Drainage,NE,920,dirt
10.15.12,Grassy Drainage,NE,930,boerinte
10.15.12,Grassy Drainage,NE,940,eraglehm
10.15.12,Grassy Drainage,NE,950,dirt
10.15.12,Grassy Drainage,NE,960,dirt
10.15.12,Grassy Drainage,NE,970,tidelanu
10.15.12,Grassy Drainage,NE,980,dirt
10.15.12,Grassy Drainage,NE,990,dirt
10.15.12,Grassy Drainage,NE,1000,dirt
10.15.12,Grassy Drainage,NE,1010,dirt
10.15.12,Grassy Drainage,NE,1020,dirt
10.15.12,Grassy Drainage,NE,1030,boertorr
10.15.12,Grassy Drainage,NE,1040,dirt
10.15.12,Grassy Drainage,NE,1050,dirt
10.15.12,Grassy Drainage,NE,1060,dirt
10.15.12,Grassy Drainage,NE,1070,acacgreg
10.15.12,Grassy Drainage,NE,1080,dirt
10.15.12,Grassy Drainage,NE,1090,acaccons
10.15.12,Grassy Drainage,NE,1090,acacgreg
10.15.12,Grassy Drainage,NE,1100,dirt
10.15.12,Grassy Drainage,NE,1110,dirt
10.15.12,Grassy Drainage,NE,1120,boerinte
10.15.12,Grassy Drainage,NE,1130,boerinte
10.15.12,Grassy Drainage,NE,1140,dirt
10.15.12,Grassy Drainage,NE,1150,dirt
10.15.12,Grassy Drainage,NE,1160,dirt
10.15.12,Grassy Drainage,NE,1170,eraglehm
10.15.12,Grassy Drainage,NE,1180,eraglehm
10.15.12,Grassy Drainage,NE,1190,dirt
10.15.12,Grassy Drainage,NE,1200,eraglehm
10.15.12,Grassy Drainage,NE,1210,dirt
10.15.12,Grassy Drainage,NE,1220,dirt
10.15.12,Grassy Drainage,NE,1230,sidaspin
10.15.12,Grassy Drainage,NE,1240,dirt
10.15.12,Grassy Drainage,NE,1250,dirt
10.15.12,Grassy Drainage,NE,1260,boutaris
10.15.12,Grassy Drainage,NE,1270,dirt
10.15.12,Grassy Drainage,NE,1280,dirt
10.15.12,Grassy Drainage,NE,1290,dirt
10.15.12,Grassy Drainage,NE,1300,dirt
10.15.12,Grassy Drainage,NE,1310,dirt
10.15.12,Grassy Drainage,NE,1320,ennedesv
10.15.12,Grassy Drainage,NE,1330,dirt
10.15.12,Grassy Drainage,NE,1340,acacgreg
10.15.12,Grassy Drainage,NE,1340,eraglehm
10.15.12,Grassy Drainage,NE,1350,acacgreg
10.15.12,Grassy Drainage,NE,1350,eraglehm
10.15.12,Grassy Drainage,NE,1360,eraglehm
10.15.12,Grassy Drainage,NE,1360,acacgreg
10.15.12,Grassy Drainage,NE,1370,acacgreg
10.15.12,Grassy Drainage,NE,1370,eraglehm
10.15.12,Grassy Drainage,NE,1380,eraglehm
10.15.12,Grassy Drainage,NE,1380,acacgreg
10.15.12,Grassy Drainage,NE,1390,eraglehm
10.15.12,Grassy Drainage,NE,1390,acacgreg
10.15.12,Grassy Drainage,NE,1400,acacgreg
10.15.12,Grassy Drainage,NE,1400,eraglehm
10.15.12,Grassy Drainage,NE,1410,dirt
10.15.12,Grassy Drainage,NE,1420,dirt
10.15.12,Grassy Drainage,NE,1430,dirt
10.15.12,Grassy Drainage,NE,1440,dirt
10.15.12,Grassy Drainage,NE,1450,dirt
10.15.12,Grassy Drainage,NE,1460,dirt
10.15.12,Grassy Drainage,NE,1470,boertorr
10.15.12,Grassy Drainage,NE,1480,dirt
10.15.12,Grassy Drainage,NE,1490,dirt
10.15.12,Grassy Drainage,NE,1500,dirt
10.15.12,Grassy Drainage,NE,1510,boertorr
10.15.12,Grassy Drainage,NE,1520,boerinte
10.15.12,Grassy Drainage,NE,1530,boertorr
10.15.12,Grassy Drainage,NE,1540,dirt
10.15.12,Grassy Drainage,NE,1550,dirt
10.15.12,Grassy Drainage,NE,1560,dirt
10.15.12,Grassy Drainage,NE,1570,dirt
10.15.12,Grassy Drainage,NE,1580,tidelanu
10.15.12,Grassy Drainage,NE,1590,tidelanu
10.15.12,Grassy Drainage,NE,1590,boerinte
10.15.12,Grassy Drainage,NE,1600,acaccons
10.15.12,Grassy Drainage,NE,1600,boerinte
10.15.12,Grassy Drainage,NE,1610,acaccons
10.15.12,Grassy Drainage,NE,1620,acaccons
10.15.12,Grassy Drainage,NE,1630,acaccons
10.15.12,Grassy Drainage,NE,1640,acaccons
10.15.12,Grassy Drainage,NE,1650,acaccons
10.15.12,Grassy Drainage,NE,1650,boerinte
10.15.12,Grassy Drainage,NE,1660,acaccons
10.15.12,Grassy Drainage,NE,1660,boerinte
10.15.12,Grassy Drainage,NE,1670,acaccons
10.15.12,Grassy Drainage,NE,1670,boutaris
10.15.12,Grassy Drainage,NE,1680,acaccons
10.15.12,Grassy Drainage,NE,1680,boerinte
10.15.12,Grassy Drainage,NE,1690,acaccons
10.15.12,Grassy Drainage,NE,1690,sidaspin
10.15.12,Grassy Drainage,NE,1700,dirt
10.15.12,Grassy Drainage,NE,1710,acaccons
10.15.12,Grassy Drainage,NE,1710,boutaris
10.15.12,Grassy Drainage,NE,1720,acaccons
10.15.12,Grassy Drainage,NE,1730,acaccons
10.15.12,Grassy Drainage,NE,1740,dirt
10.15.12,Grassy Drainage,NE,1750,dirt
10.15.12,Grassy Drainage,NE,1760,boerinte
10.15.12,Grassy Drainage,NE,1770,erioaber
10.15.12,Grassy Drainage,NE,1780,rock
10.15.12,Grassy Drainage,NE,1790,eraglehm
10.15.12,Grassy Drainage,NE,1800,dirt
10.15.12,Grassy Drainage,NE,1810,dirt
10.15.12,Grassy Drainage,NE,1820,boertorr
10.15.12,Grassy Drainage,NE,1830,boertorr
10.15.12,Grassy Drainage,NE,1840,dirt
10.15.12,Grassy Drainage,NE,1850,rock
10.15.12,Grassy Drainage,NE,1860,rock
10.15.12,Grassy Drainage,NE,1870,dirt
10.15.12,Grassy Drainage,NE,1880,boertorr
10.15.12,Grassy Drainage,NE,1890,dirt
10.15.12,Grassy Drainage,NE,1900,dirt
10.15.12,Grassy Drainage,NE,1910,dirt
10.15.12,Grassy Drainage,NE,1920,boertorr
10.15.12,Grassy Drainage,NE,1930,boertorr
10.15.12,Grassy Drainage,NE,1940,boertorr
10.15.12,Grassy Drainage,NE,1950,dirt
10.15.12,Grassy Drainage,NE,1960,boertorr
10.15.12,Grassy Drainage,NE,1970,boertorr
10.15.12,Grassy Drainage,NE,1980,boertorr
10.15.12,Grassy Drainage,NE,1990,tidelanu
10.15.12,Grassy Drainage,NE,2000,dirt
10.15.12,Grassy Drainage,NE,2010,tidelanu
10.15.12,Grassy Drainage,NE,2020,boertorr
10.15.12,Grassy Drainage,NE,2030,boertorr
10.15.12,Grassy Drainage,NE,2040,boertorr
10.15.12,Grassy Drainage,NE,2050,boertorr
10.15.12,Grassy Drainage,NE,2050,tidelanu
10.15.12,Grassy Drainage,NE,2060,sidaspin
10.15.12,Grassy Drainage,NE,2060,tidelanu
10.15.12,Grassy Drainage,NE,2070,boertorr
10.15.12,Grassy Drainage,NE,2080,boertorr
10.15.12,Grassy Drainage,NE,2090,dirt
10.15.12,Grassy Drainage,NE,2100,dirt
10.15.12,Grassy Drainage,NE,2110,boertorr
10.15.12,Grassy Drainage,NE,2120,dirt
10.15.12,Grassy Drainage,NE,2130,dirt
10.15.12,Grassy Drainage,NE,2140,tidelanu
10.15.12,Grassy Drainage,NE,2150,acaccons
10.15.12,Grassy Drainage,NE,2160,acaccons
10.15.12,Grassy Drainage,NE,2160,sidaspin
10.15.12,Grassy Drainage,NE,2170,acaccons
10.15.12,Grassy Drainage,NE,2180,acaccons
10.15.12,Grassy Drainage,NE,2190,acaccons
10.15.12,Grassy Drainage,NE,2190,ephetrif
10.15.12,Grassy Drainage,NE,2200,acaccons
10.15.12,Grassy Drainage,NE,2200,ephetrif
10.15.12,Grassy Drainage,NE,2210,acaccons
10.15.12,Grassy Drainage,NE,2210,muhlport
10.15.12,Grassy Drainage,NE,2210,ephetrif
10.15.12,Grassy Drainage,NE,2220,acaccons
10.15.12,Grassy Drainage,NE,2220,tidelanu
