Date,Site,Transect,Location,species
10.16.2012,Riparian South,NE,570,acaccons
10.16.2012,Riparian South,NE,570,acacgreg
10.16.2012,Riparian South,NE,580,acaccons
10.16.2012,Riparian South,NE,580,acacgreg
10.16.2012,Riparian South,NE,590,acaccons
10.16.2012,Riparian South,NE,600,acaccons
10.16.2012,Riparian South,NE,610,acaccons
10.16.2012,Riparian South,NE,620,acaccons
10.16.2012,Riparian South,NE,630,acaccons
10.16.2012,Riparian South,NE,640,acaccons
10.16.2012,Riparian South,NE,640,amarpalm
10.16.2012,Riparian South,NE,650,acaccons
10.16.2012,Riparian South,NE,650,boertorr
10.16.2012,Riparian South,NE,660,acaccons
10.16.2012,Riparian South,NE,660,dalebrac
10.16.2012,Riparian South,NE,670,acaccons
10.16.2012,Riparian South,NE,680,acaccons
10.16.2012,Riparian South,NE,680,dalebrac
10.16.2012,Riparian South,NE,690,acaccons
10.16.2012,Riparian South,NE,690,amarpalm
10.16.2012,Riparian South,NE,700,acaccons
10.16.2012,Riparian South,NE,700,amarpalm
10.16.2012,Riparian South,NE,710,acaccons
10.16.2012,Riparian South,NE,710,amarpalm
10.16.2012,Riparian South,NE,720,acaccons
10.16.2012,Riparian South,NE,730,acaccons
10.16.2012,Riparian South,NE,740,acaccons
10.16.2012,Riparian South,NE,750,acaccons
10.16.2012,Riparian South,NE,750,amarpalm
10.16.2012,Riparian South,NE,760,acaccons
10.16.2012,Riparian South,NE,770,acaccons
10.16.2012,Riparian South,NE,780,acaccons
10.16.2012,Riparian South,NE,790,sidaspin
10.16.2012,Riparian South,NE,800,acaccons
10.16.2012,Riparian South,NE,800,eraglehm
10.16.2012,Riparian South,NE,810,acaccons
10.16.2012,Riparian South,NE,820,acaccons
10.16.2012,Riparian South,NE,820,amarpalm
10.16.2012,Riparian South,NE,830,acaccons
10.16.2012,Riparian South,NE,840,acaccons
10.16.2012,Riparian South,NE,850,casslept
10.16.2012,Riparian South,NE,850,sidaspin
10.16.2012,Riparian South,NE,850,acaccons
10.16.2012,Riparian South,NE,860,acaccons
10.16.2012,Riparian South,NE,870,acaccons
10.16.2012,Riparian South,NE,870,casslept
10.16.2012,Riparian South,NE,880,amarpalm
10.16.2012,Riparian South,NE,890,dirt
10.16.2012,Riparian South,NE,900,acacgreg
10.16.2012,Riparian South,NE,910,casslept
10.16.2012,Riparian South,NE,920,dirt
10.16.2012,Riparian South,NE,930,dirt
10.16.2012,Riparian South,NE,940,casslept
10.16.2012,Riparian South,NE,950,amarpalm
10.16.2012,Riparian South,NE,950,casslept
10.16.2012,Riparian South,NE,950,sidaspin
10.16.2012,Riparian South,NE,960,amarpalm
10.16.2012,Riparian South,NE,970,amarpalm
10.16.2012,Riparian South,NE,980,amarpalm
10.16.2012,Riparian South,NE,990,dirt
10.16.2012,Riparian South,NE,1000,dirt
10.16.2012,Riparian South,NE,1010,dirt
10.16.2012,Riparian South,NE,1020,dirt
10.16.2012,Riparian South,NE,1030,casslept
10.16.2012,Riparian South,NE,1040,amarpalm
10.16.2012,Riparian South,NE,1050,amarpalm
10.16.2012,Riparian South,NE,1050,acacgreg
10.16.2012,Riparian South,NE,1060,acacgreg
10.16.2012,Riparian South,NE,1060,paniariz
10.16.2012,Riparian South,NE,1060,casslept
10.16.2012,Riparian South,NE,1070,acacgreg
10.16.2012,Riparian South,NE,1070,amarpalm
10.16.2012,Riparian South,NE,1080,acacgreg
10.16.2012,Riparian South,NE,1090,acacgreg
10.16.2012,Riparian South,NE,1090,amarpalm
10.16.2012,Riparian South,NE,1100,acacgreg
10.16.2012,Riparian South,NE,1100,amarpalm
10.16.2012,Riparian South,NE,1110,casslept
10.16.2012,Riparian South,NE,1110,amarpalm
10.16.2012,Riparian South,NE,1110,acacgreg
10.16.2012,Riparian South,NE,1120,acacgreg
10.16.2012,Riparian South,NE,1120,amarpalm
10.16.2012,Riparian South,NE,1130,casslept
10.16.2012,Riparian South,NE,1140,amarpalm
10.16.2012,Riparian South,NE,1150,amarpalm
10.16.2012,Riparian South,NE,1160,amarpalm
10.16.2012,Riparian South,NE,1170,amarpalm
10.16.2012,Riparian South,NE,1170,sidaspin
10.16.2012,Riparian South,NE,1180,amarpalm
10.16.2012,Riparian South,NE,1180,casslept
10.16.2012,Riparian South,NE,1190,amarpalm
10.16.2012,Riparian South,NE,1200,amarpalm
10.16.2012,Riparian South,NE,1200,acacgreg
10.16.2012,Riparian South,NE,1210,acacgreg
10.16.2012,Riparian South,NE,1210,amarpalm
10.16.2012,Riparian South,NE,1220,amarpalm
10.16.2012,Riparian South,NE,1230,acacgreg
10.16.2012,Riparian South,NE,1230,amarpalm
10.16.2012,Riparian South,NE,1240,acacgreg
10.16.2012,Riparian South,NE,1240,amarpalm
10.16.2012,Riparian South,NE,1250,acacgreg
10.16.2012,Riparian South,NE,1260,acacgreg
10.16.2012,Riparian South,NE,1260,amarpalm
10.16.2012,Riparian South,NE,1270,acacgreg
10.16.2012,Riparian South,NE,1280,acacgreg
10.16.2012,Riparian South,NE,1280,amarpalm
10.16.2012,Riparian South,NE,1280,sphafend
10.16.2012,Riparian South,NE,1290,acacgreg
10.16.2012,Riparian South,NE,1290,amarpalm
10.16.2012,Riparian South,NE,1300,amarpalm
10.16.2012,Riparian South,NE,1300,acacgreg
10.16.2012,Riparian South,NE,1300,sphafend
10.16.2012,Riparian South,NE,1310,acacgreg
10.16.2012,Riparian South,NE,1310,sphafend
10.16.2012,Riparian South,NE,1320,acacgreg
10.16.2012,Riparian South,NE,1320,amarpalm
10.16.2012,Riparian South,NE,1330,acacgreg
10.16.2012,Riparian South,NE,1330,sphafend
10.16.2012,Riparian South,NE,1330,amarpalm
10.16.2012,Riparian South,NE,1340,acacgreg
10.16.2012,Riparian South,NE,1340,sphafend
10.16.2012,Riparian South,NE,1350,acacgreg
10.16.2012,Riparian South,NE,1350,sphafend
10.16.2012,Riparian South,NE,1360,acacgreg
10.16.2012,Riparian South,NE,1360,amarpalm
10.16.2012,Riparian South,NE,1370,sphafend
10.16.2012,Riparian South,NE,1380,sphafend
10.16.2012,Riparian South,NE,1380,amarpalm
10.16.2012,Riparian South,NE,1390,sphafend
10.16.2012,Riparian South,NE,1400,casslept
10.16.2012,Riparian South,NE,1410,amarpalm
10.16.2012,Riparian South,NE,1410,acacgreg
10.16.2012,Riparian South,NE,1420,amarpalm
10.16.2012,Riparian South,NE,1420,casslept
10.16.2012,Riparian South,NE,1420,acacgreg
10.16.2012,Riparian South,NE,1430,amarpalm
10.16.2012,Riparian South,NE,1430,casslept
10.16.2012,Riparian South,NE,1440,dirt
10.16.2012,Riparian South,NE,1450,dirt
10.16.2012,Riparian South,NE,1460,dirt
10.16.2012,Riparian South,NE,1470,acacgreg
10.16.2012,Riparian South,NE,1480,acacgreg
10.16.2012,Riparian South,NE,1480,casslept
10.16.2012,Riparian South,NE,1480,sidaspin
10.16.2012,Riparian South,NE,1490,acacgreg
10.16.2012,Riparian South,NE,1490,amarpalm
10.16.2012,Riparian South,NE,1500,acacgreg
10.16.2012,Riparian South,NE,1500,paniariz
10.16.2012,Riparian South,NE,1510,acacgreg
10.16.2012,Riparian South,NE,1520,acacgreg
10.16.2012,Riparian South,NE,1520,sphafend
10.16.2012,Riparian South,NE,1520,sidaspin
10.16.2012,Riparian South,NE,1530,acacgreg
10.16.2012,Riparian South,NE,1540,sphafend
10.16.2012,Riparian South,NE,1540,acacgreg
10.16.2012,Riparian South,NE,1550,acacgreg
10.16.2012,Riparian South,NE,1550,sphafend
10.16.2012,Riparian South,NE,1560,acacgreg
10.16.2012,Riparian South,NE,1570,acacgreg
10.16.2012,Riparian South,NE,1580,acacgreg
10.16.2012,Riparian South,NE,1590,acacgreg
10.16.2012,Riparian South,NE,1600,acacgreg
10.16.2012,Riparian South,NE,1610,acacgreg
10.16.2012,Riparian South,NE,1610,amarpalm
10.16.2012,Riparian South,NE,1620,acacgreg
10.16.2012,Riparian South,NE,1620,amarpalm
10.16.2012,Riparian South,NE,1630,panihirt
10.16.2012,Riparian South,NE,1630,paniariz
10.16.2012,Riparian South,NE,1640,amarpalm
10.16.2012,Riparian South,NE,1640,panispp
10.16.2012,Riparian South,NE,1650,amarpalm
10.16.2012,Riparian South,NE,1660,amarpalm
10.16.2012,Riparian South,NE,1670,amarpalm
10.16.2012,Riparian South,NE,1680,amarpalm
10.16.2012,Riparian South,NE,1690,amarpalm
10.16.2012,Riparian South,NE,1700,muhlport
10.16.2012,Riparian South,NE,1700,acacgreg
10.16.2012,Riparian South,NE,1700,amarpalm
10.16.2012,Riparian South,NE,1710,acacgreg
10.16.2012,Riparian South,NE,1710,amarpalm
10.16.2012,Riparian South,NE,1710,muhlport
10.16.2012,Riparian South,NE,1720,acacgreg
10.16.2012,Riparian South,NE,1720,amarpalm
10.16.2012,Riparian South,NE,1720,muhlport
10.16.2012,Riparian South,NE,1730,muhlport
10.16.2012,Riparian South,NE,1730,amarpalm
10.16.2012,Riparian South,NE,1740,acacgreg
10.16.2012,Riparian South,NE,1740,muhlport
10.16.2012,Riparian South,NE,1740,amarpalm
10.16.2012,Riparian South,NE,1750,acacgreg
10.16.2012,Riparian South,NE,1750,amarpalm
10.16.2012,Riparian South,NE,1760,acacgreg
10.16.2012,Riparian South,NE,1760,amarpalm
10.16.2012,Riparian South,NE,1770,acacgreg
10.16.2012,Riparian South,NE,1770,eraglehm
10.16.2012,Riparian South,NE,1770,amarpalm
10.16.2012,Riparian South,NE,1780,acacgreg
10.16.2012,Riparian South,NE,1780,paniariz
10.16.2012,Riparian South,NE,1790,acacgreg
10.16.2012,Riparian South,NE,1790,eraglehm
10.16.2012,Riparian South,NE,1800,acacgreg
10.16.2012,Riparian South,NE,1800,eraglehm
10.16.2012,Riparian South,NE,1800,crotpumi
10.16.2012,Riparian South,NE,1810,acacgreg
10.16.2012,Riparian South,NE,1810,eraglehm
10.16.2012,Riparian South,NE,1810,amarpalm
10.16.2012,Riparian South,NE,1820,acacgreg
10.16.2012,Riparian South,NE,1830,acacgreg
10.16.2012,Riparian South,NE,1830,paniariz
10.16.2012,Riparian South,NE,1840,acacgreg
10.16.2012,Riparian South,NE,1850,acacgreg
10.16.2012,Riparian South,NE,1850,casslept
10.16.2012,Riparian South,NE,1850,amarpalm
10.16.2012,Riparian South,NE,1850,eraglehm
10.16.2012,Riparian South,NE,1860,acacgreg
10.16.2012,Riparian South,NE,1860,eraglehm
10.16.2012,Riparian South,NE,1860,sidaspin
10.16.2012,Riparian South,NE,1870,acacgreg
10.16.2012,Riparian South,NE,1870,amarpalm
10.16.2012,Riparian South,NE,1880,acacgreg
10.16.2012,Riparian South,NE,1880,amarpalm
10.16.2012,Riparian South,NE,1890,acacgreg
10.16.2012,Riparian South,NE,1890,paniariz
10.16.2012,Riparian South,NE,1890,sanvaber
10.16.2012,Riparian South,NE,1900,panispp
10.16.2012,Riparian South,NE,1900,eraglehm
10.16.2012,Riparian South,NE,1910,acacgreg
10.16.2012,Riparian South,NE,1910,paniariz
10.16.2012,Riparian South,NE,1920,acacgreg
10.16.2012,Riparian South,NE,1930,acacgreg
10.16.2012,Riparian South,NE,1930,panispp
10.16.2012,Riparian South,NE,1940,acacgreg
10.16.2012,Riparian South,NE,1940,amarpalm
10.16.2012,Riparian South,NE,1940,panispp
10.16.2012,Riparian South,NE,1950,acacgreg
10.16.2012,Riparian South,NE,1950,casslept
10.16.2012,Riparian South,NE,1950,panispp
10.16.2012,Riparian South,NE,1950,amarpalm
10.16.2012,Riparian South,NE,1960,acacgreg
10.16.2012,Riparian South,NE,1960,amarpalm
10.16.2012,Riparian South,NE,1970,acacgreg
10.16.2012,Riparian South,NE,1970,amarpalm
10.16.2012,Riparian South,NE,1970,paniariz
10.16.2012,Riparian South,NE,1980,paniariz
10.16.2012,Riparian South,NE,1990,acacgreg
10.16.2012,Riparian South,NE,1990,amarpalm
10.16.2012,Riparian South,NE,2000,acacgreg
10.16.2012,Riparian South,NE,2000,eraglehm
10.16.2012,Riparian South,NE,2010,acacgreg
10.16.2012,Riparian South,NE,2010,amarpalm
10.16.2012,Riparian South,NE,2020,dirt
10.16.2012,Riparian South,NE,2030,acacgreg
10.16.2012,Riparian South,NE,2030,amarpalm
10.16.2012,Riparian South,NE,2040,acacgreg
10.16.2012,Riparian South,NE,2040,casslept
10.16.2012,Riparian South,NE,2050,dirt
10.16.2012,Riparian South,NE,2060,acacgreg
10.16.2012,Riparian South,NE,2070,acacgreg
10.16.2012,Riparian South,NE,2080,acacgreg
10.16.2012,Riparian South,NE,2090,acacgreg
10.16.2012,Riparian South,NE,2100,acacgreg
10.16.2012,Riparian South,NE,2110,ephetrif
10.16.2012,Riparian South,NE,2110,acacgreg
10.16.2012,Riparian South,NE,2120,dirt
10.16.2012,Riparian South,NE,2130,dirt
10.16.2012,Riparian South,NE,2140,dirt
10.16.2012,Riparian South,NE,2150,dirt
10.16.2012,Riparian South,NE,2160,dirt
10.16.2012,Riparian South,NE,2170,dirt
10.16.2012,Riparian South,NE,2180,dirt
10.16.2012,Riparian South,NE,2190,dirt
10.16.2012,Riparian South,NE,2200,dirt
10.16.2012,Riparian South,NE,2210,dirt
10.16.2012,Riparian South,NE,2220,dirt
10.16.2012,Riparian South,NE,2230,acacgreg
10.16.2012,Riparian South,NE,2240,amarpalm
10.16.2012,Riparian South,NE,2240,acacgreg
10.16.2012,Riparian South,NE,2250,amarpalm
10.16.2012,Riparian South,NE,2260,dead
10.16.2012,Riparian South,NE,2270,acaccons
10.16.2012,Riparian South,NE,2270,amarpalm
10.16.2012,Riparian South,NE,2280,acaccons
10.16.2012,Riparian South,NE,2280,amarpalm
10.16.2012,Riparian South,NE,2290,acaccons
10.16.2012,Riparian South,NE,2290,amarpalm
10.16.2012,Riparian South,NE,2300,acaccons
10.16.2012,Riparian South,NE,2300,paniariz
10.16.2012,Riparian South,NE,2310,acaccons
10.16.2012,Riparian South,NE,2310,amarpalm
10.16.2012,Riparian South,NE,2320,amarpalm
10.16.2012,Riparian South,NE,2320,casslept
10.16.2012,Riparian South,NE,2330,dirt
10.16.2012,Riparian South,NE,2340,acaccons
10.16.2012,Riparian South,NE,2340,amarpalm
10.16.2012,Riparian South,NE,2350,acaccons
10.16.2012,Riparian South,NE,2350,amarpalm
10.16.2012,Riparian South,NE,2360,acaccons
10.16.2012,Riparian South,NE,2360,amarpalm
10.16.2012,Riparian South,NE,2370,acaccons
10.16.2012,Riparian South,NE,2380,acaccons
10.16.2012,Riparian South,NE,2380,amarpalm
10.16.2012,Riparian South,NE,2390,acaccons
10.16.2012,Riparian South,NE,2390,ephetrif
10.16.2012,Riparian South,NE,2390,amarpalm
10.16.2012,Riparian South,NE,2390,paniariz
10.16.2012,Riparian South,NE,2400,acaccons
10.16.2012,Riparian South,NE,2400,ephetrif
10.16.2012,Riparian South,NE,2410,acaccons
10.16.2012,Riparian South,NE,2410,ephetrif
10.16.2012,Riparian South,NE,2410,setamacr
10.16.2012,Riparian South,NE,2420,acaccons
10.16.2012,Riparian South,NE,2420,ephetrif
10.16.2012,Riparian South,NE,2420,setamacr
10.16.2012,Riparian South,NE,2430,ephetrif
10.16.2012,Riparian South,NE,2430,setamacr
10.16.2012,Riparian South,NE,2440,ephetrif
10.16.2012,Riparian South,NE,2450,ephetrif
10.16.2012,Riparian South,NE,2460,ephetrif
10.16.2012,Riparian South,NE,2460,acacgreg
10.16.2012,Riparian South,NE,2470,ephetrif
10.16.2012,Riparian South,NE,2470,acacgreg
10.16.2012,Riparian South,NE,2480,ephetrif
10.16.2012,Riparian South,NE,2480,panispp
10.16.2012,Riparian South,NE,2490,ephetrif
10.16.2012,Riparian South,NE,2500,ephetrif
10.16.2012,Riparian South,NE,2500,acacgreg
10.16.2012,Riparian South,NE,2500,panispp
10.16.2012,Riparian South,NW,10,dirt
10.16.2012,Riparian South,NW,20,tidelanu
10.16.2012,Riparian South,NW,30,tidelanu
10.16.2012,Riparian South,NW,40,boutbarb
10.16.2012,Riparian South,NW,50,rock
10.16.2012,Riparian South,NW,60,boutbarb
10.16.2012,Riparian South,NW,70,tidelanu
10.16.2012,Riparian South,NW,80,dirt
10.16.2012,Riparian South,NW,90,dirt
10.16.2012,Riparian South,NW,100,dirt
10.16.2012,Riparian South,NW,110,taliaura
10.16.2012,Riparian South,NW,120,taliaura
10.16.2012,Riparian South,NW,130,tidelanu
10.16.2012,Riparian South,NW,140,tidelanu
10.16.2012,Riparian South,NW,140,boutbarb
10.16.2012,Riparian South,NW,150,dirt
10.16.2012,Riparian South,NW,160,boerinte
10.16.2012,Riparian South,NW,170,rock
10.16.2012,Riparian South,NW,180,boerinte
10.16.2012,Riparian South,NW,190,dirt
10.16.2012,Riparian South,NW,200,dirt
10.16.2012,Riparian South,NW,210,amarpalm
10.16.2012,Riparian South,NW,220,rock
10.16.2012,Riparian South,NW,230,rock
10.16.2012,Riparian South,NW,240,dirt
10.16.2012,Riparian South,NW,250,tidelanu
10.16.2012,Riparian South,NW,260,tidelanu
10.16.2012,Riparian South,NW,270,boerinte
10.16.2012,Riparian South,NW,280,tidelanu
10.16.2012,Riparian South,NW,290,arisadsc
10.16.2012,Riparian South,NW,300,arisadsc
10.16.2012,Riparian South,NW,310,arisadsc
10.16.2012,Riparian South,NW,320,dirt
10.16.2012,Riparian South,NW,330,acaccons
10.16.2012,Riparian South,NW,340,acaccons
10.16.2012,Riparian South,NW,350,acaccons
10.16.2012,Riparian South,NW,360,acaccons
10.16.2012,Riparian South,NW,370,dirt
10.16.2012,Riparian South,NW,380,dirt
10.16.2012,Riparian South,NW,390,dirt
10.16.2012,Riparian South,NW,400,boerinte
10.16.2012,Riparian South,NW,410,acaccons
10.16.2012,Riparian South,NW,420,acaccons
10.16.2012,Riparian South,NW,430,acaccons
10.16.2012,Riparian South,NW,430,eraglehm
10.16.2012,Riparian South,NW,440,acaccons
10.16.2012,Riparian South,NW,440,eraglehm
10.16.2012,Riparian South,NW,450,acaccons
10.16.2012,Riparian South,NW,450,boutaris
10.16.2012,Riparian South,NW,460,acaccons
10.16.2012,Riparian South,NW,460,boutaris
10.16.2012,Riparian South,NW,460,tidelanu
10.16.2012,Riparian South,NW,470,dirt
10.16.2012,Riparian South,NW,480,dirt
10.16.2012,Riparian South,NW,490,tidelanu
10.16.2012,Riparian South,NW,500,dirt
10.16.2012,Riparian South,NW,510,dirt
10.16.2012,Riparian South,NW,520,dirt
10.16.2012,Riparian South,NW,530,dirt
10.16.2012,Riparian South,NW,540,dirt
10.16.2012,Riparian South,NW,550,boutaris
10.16.2012,Riparian South,NW,560,boutaris
10.16.2012,Riparian South,NW,570,boutaris
10.16.2012,Riparian South,NW,570,eraglehm
10.16.2012,Riparian South,NW,580,dirt
10.16.2012,Riparian South,NW,590,dirt
10.16.2012,Riparian South,NW,600,erioaber
10.16.2012,Riparian South,NW,610,erioaber
10.16.2012,Riparian South,NW,620,erioaber
10.16.2012,Riparian South,NW,630,dirt
10.16.2012,Riparian South,NW,640,dirt
10.16.2012,Riparian South,NW,650,dirt
10.16.2012,Riparian South,NW,660,dirt
10.16.2012,Riparian South,NW,670,boerinte
10.16.2012,Riparian South,NW,670,boutaris
10.16.2012,Riparian South,NW,680,acacgreg
10.16.2012,Riparian South,NW,680,boerinte
10.16.2012,Riparian South,NW,690,acacgreg
10.16.2012,Riparian South,NW,700,acacgreg
10.16.2012,Riparian South,NW,700,boerinte
10.16.2012,Riparian South,NW,710,acacgreg
10.16.2012,Riparian South,NW,720,acacgreg
10.16.2012,Riparian South,NW,720,boerinte
10.16.2012,Riparian South,NW,730,acacgreg
10.16.2012,Riparian South,NW,730,arisadsc
10.16.2012,Riparian South,NW,740,arisadsc
10.16.2012,Riparian South,NW,750,boertorr
10.16.2012,Riparian South,NW,750,boerinte
10.16.2012,Riparian South,NW,760,boutaris
10.16.2012,Riparian South,NW,770,boutaris
10.16.2012,Riparian South,NW,780,boutaris
10.16.2012,Riparian South,NW,780,boerinte
10.16.2012,Riparian South,NW,790,boerinte
10.16.2012,Riparian South,NW,800,rock
10.16.2012,Riparian South,NW,810,dirt
10.16.2012,Riparian South,NW,820,dirt
10.16.2012,Riparian South,NW,830,boerinte
10.16.2012,Riparian South,NW,840,boerinte
10.16.2012,Riparian South,NW,850,boerinte
10.16.2012,Riparian South,NW,860,boerinte
10.16.2012,Riparian South,NW,860,boutaris
10.16.2012,Riparian South,NW,870,boerinte
10.16.2012,Riparian South,NW,880,dirt
10.16.2012,Riparian South,NW,890,boerinte
10.16.2012,Riparian South,NW,900,boerinte
10.16.2012,Riparian South,NW,910,rock
10.16.2012,Riparian South,NW,920,rock
10.16.2012,Riparian South,NW,930,dirt
10.16.2012,Riparian South,NW,940,ephetrif
10.16.2012,Riparian South,NW,940,partinca
10.16.2012,Riparian South,NW,950,partinca
10.16.2012,Riparian South,NW,960,partinca
10.16.2012,Riparian South,NW,970,dirt
10.16.2012,Riparian South,NW,980,dirt
10.16.2012,Riparian South,NW,990,eraglehm
10.16.2012,Riparian South,NW,1000,eraglehm
10.16.2012,Riparian South,NW,1010,boerinte
10.16.2012,Riparian South,NW,1020,boerinte
10.16.2012,Riparian South,NW,1030,boerinte
10.16.2012,Riparian South,NW,1040,boerinte
10.16.2012,Riparian South,NW,1050,boerinte
10.16.2012,Riparian South,NW,1060,boerinte
10.16.2012,Riparian South,NW,1060,taliaura
10.16.2012,Riparian South,NW,1070,rock
10.16.2012,Riparian South,NW,1080,boerinte
10.16.2012,Riparian South,NW,1090,rock
10.16.2012,Riparian South,NW,1100,boerinte
10.16.2012,Riparian South,NW,1110,eraglehm
10.16.2012,Riparian South,NW,1120,eraglehm
10.16.2012,Riparian South,NW,1130,boerinte
10.16.2012,Riparian South,NW,1140,boerinte
10.16.2012,Riparian South,NW,1150,erioaber
10.16.2012,Riparian South,NW,1160,boerinte
10.16.2012,Riparian South,NW,1170,rock
10.16.2012,Riparian South,NW,1180,dirt
10.16.2012,Riparian South,NW,1190,boerinte
10.16.2012,Riparian South,NW,1190,partinca
10.16.2012,Riparian South,NW,1200,rock
10.16.2012,Riparian South,NW,1210,rock
10.16.2012,Riparian South,NW,1220,ephetrif
10.16.2012,Riparian South,NW,1220,partinca
10.16.2012,Riparian South,NW,1230,ephetrif
10.16.2012,Riparian South,NW,1240,ephetrif
10.16.2012,Riparian South,NW,1250,boerinte
10.16.2012,Riparian South,NW,1260,ephetrif
10.16.2012,Riparian South,NW,1260,boerinte
10.16.2012,Riparian South,NW,1270,dirt
10.16.2012,Riparian South,NW,1280,boerinte
10.16.2012,Riparian South,NW,1290,boerinte
10.16.2012,Riparian South,NW,1300,arisadsc
10.16.2012,Riparian South,NW,1300,boerinte
10.16.2012,Riparian South,NW,1310,boerinte
10.16.2012,Riparian South,NW,1320,boerinte
10.16.2012,Riparian South,NW,1330,boerinte
10.16.2012,Riparian South,NW,1340,boerinte
10.16.2012,Riparian South,NW,1350,erioaber
10.16.2012,Riparian South,NW,1360,rock
10.16.2012,Riparian South,NW,1370,boerinte
10.16.2012,Riparian South,NW,1380,rock
10.16.2012,Riparian South,NW,1390,partinca
10.16.2012,Riparian South,NW,1390,erioaber
10.16.2012,Riparian South,NW,1390,acaccons
10.16.2012,Riparian South,NW,1400,partinca
10.16.2012,Riparian South,NW,1400,acaccons
10.16.2012,Riparian South,NW,1400,erioaber
10.16.2012,Riparian South,NW,1410,rock
10.16.2012,Riparian South,NW,1420,acaccons
10.16.2012,Riparian South,NW,1430,dirt
10.16.2012,Riparian South,NW,1440,dirt
10.16.2012,Riparian South,NW,1450,dirt
10.16.2012,Riparian South,NW,1460,dirt
10.16.2012,Riparian South,NW,1470,dirt
10.16.2012,Riparian South,NW,1480,dirt
10.16.2012,Riparian South,NW,1490,dirt
10.16.2012,Riparian South,NW,1500,rock
10.16.2012,Riparian South,NW,1510,partinca
10.16.2012,Riparian South,NW,1520,partinca
10.16.2012,Riparian South,NW,1530,boerinte
10.16.2012,Riparian South,NW,1530,taliaura
10.16.2012,Riparian South,NW,1540,boerinte
10.16.2012,Riparian South,NW,1550,boerinte
10.16.2012,Riparian South,NW,1560,dirt
10.16.2012,Riparian South,NW,1570,dirt
10.16.2012,Riparian South,NW,1580,boerinte
10.16.2012,Riparian South,NW,1590,boerinte
